tabla,fila_index,customerkey,columna_diferente,valor_postgres,valor_sqlserver
dim_customer,4486,15486,yearlyincome,50001-75000,60000.0
dim_customer,4487,15487,yearlyincome,50001-75000,60000.0
dim_customer,4488,15488,yearlyincome,50001-75000,60000.0
dim_customer,4489,15489,yearlyincome,50001-75000,60000.0
dim_customer,4490,15490,yearlyincome,50001-75000,70000.0
dim_customer,4491,15491,yearlyincome,50001-75000,70000.0
dim_customer,4492,15492,yearlyincome,50001-75000,70000.0
dim_customer,4493,15493,yearlyincome,50001-75000,70000.0
dim_customer,4494,15494,yearlyincome,50001-75000,70000.0
dim_customer,4495,15495,yearlyincome,25001-50000,40000.0
dim_customer,4496,15496,yearlyincome,25001-50000,40000.0
dim_customer,4497,15497,yearlyincome,25001-50000,40000.0
dim_customer,4498,15498,yearlyincome,50001-75000,60000.0
dim_customer,4499,15499,yearlyincome,50001-75000,70000.0
dim_customer,4500,15500,yearlyincome,50001-75000,70000.0
dim_customer,4501,15501,yearlyincome,50001-75000,70000.0
dim_customer,4502,15502,yearlyincome,25001-50000,40000.0
dim_customer,4503,15503,yearlyincome,25001-50000,50000.0
dim_customer,4504,15504,yearlyincome,25001-50000,50000.0
dim_customer,4505,15505,yearlyincome,25001-50000,50000.0
dim_customer,4506,15506,yearlyincome,50001-75000,60000.0
dim_customer,4507,15507,yearlyincome,50001-75000,60000.0
dim_customer,4508,15508,yearlyincome,50001-75000,60000.0
dim_customer,4509,15509,yearlyincome,50001-75000,60000.0
dim_customer,4510,15510,yearlyincome,50001-75000,70000.0
dim_customer,4511,15511,yearlyincome,50001-75000,60000.0
dim_customer,4512,15512,yearlyincome,50001-75000,70000.0
dim_customer,4513,15513,yearlyincome,50001-75000,70000.0
dim_customer,4514,15514,yearlyincome,50001-75000,70000.0
dim_customer,4515,15515,yearlyincome,50001-75000,70000.0
dim_customer,4516,15516,yearlyincome,50001-75000,70000.0
dim_customer,4517,15517,yearlyincome,75001-100000,80000.0
dim_customer,4518,15518,yearlyincome,75001-100000,80000.0
dim_customer,4519,15519,yearlyincome,0-25000,10000.0
dim_customer,4520,15520,yearlyincome,25001-50000,40000.0
dim_customer,4521,15521,yearlyincome,75001-100000,80000.0
dim_customer,4522,15522,yearlyincome,50001-75000,60000.0
dim_customer,4523,15523,yearlyincome,25001-50000,40000.0
dim_customer,4524,15524,yearlyincome,25001-50000,50000.0
dim_customer,4525,15525,yearlyincome,25001-50000,50000.0
dim_customer,4526,15526,yearlyincome,25001-50000,50000.0
dim_customer,4527,15527,yearlyincome,25001-50000,50000.0
dim_customer,4528,15528,yearlyincome,50001-75000,60000.0
dim_customer,4529,15529,yearlyincome,50001-75000,60000.0
dim_customer,4530,15530,yearlyincome,50001-75000,60000.0
dim_customer,4531,15531,yearlyincome,50001-75000,60000.0
dim_customer,4532,15532,yearlyincome,50001-75000,60000.0
dim_customer,4533,15533,yearlyincome,50001-75000,70000.0
dim_customer,4534,15534,yearlyincome,50001-75000,70000.0
dim_customer,4535,15535,yearlyincome,50001-75000,70000.0
dim_customer,4536,15536,yearlyincome,50001-75000,60000.0
dim_customer,4537,15537,yearlyincome,50001-75000,60000.0
dim_customer,4538,15538,yearlyincome,50001-75000,60000.0
dim_customer,4539,15539,yearlyincome,50001-75000,70000.0
dim_customer,4540,15540,yearlyincome,50001-75000,70000.0
dim_customer,4541,15541,yearlyincome,50001-75000,70000.0
dim_customer,4542,15542,yearlyincome,50001-75000,70000.0
dim_customer,4543,15543,yearlyincome,50001-75000,70000.0
dim_customer,4544,15544,yearlyincome,50001-75000,70000.0
dim_customer,4545,15545,yearlyincome,25001-50000,40000.0
dim_customer,4546,15546,yearlyincome,25001-50000,40000.0
dim_customer,4547,15547,yearlyincome,50001-75000,60000.0
dim_customer,4548,15548,yearlyincome,25001-50000,40000.0
dim_customer,4549,15549,yearlyincome,25001-50000,50000.0
dim_customer,4550,15550,yearlyincome,25001-50000,50000.0
dim_customer,4551,15551,yearlyincome,25001-50000,50000.0
dim_customer,4552,15552,yearlyincome,25001-50000,50000.0
dim_customer,4553,15553,yearlyincome,50001-75000,60000.0
dim_customer,4554,15554,yearlyincome,50001-75000,60000.0
dim_customer,4555,15555,yearlyincome,50001-75000,60000.0
dim_customer,4556,15556,yearlyincome,50001-75000,60000.0
dim_customer,4557,15557,yearlyincome,50001-75000,60000.0
dim_customer,4558,15558,yearlyincome,50001-75000,60000.0
dim_customer,4559,15559,yearlyincome,50001-75000,60000.0
dim_customer,4560,15560,yearlyincome,50001-75000,60000.0
dim_customer,4561,15561,yearlyincome,50001-75000,60000.0
dim_customer,4562,15562,yearlyincome,50001-75000,60000.0
dim_customer,4563,15563,yearlyincome,50001-75000,60000.0
dim_customer,4564,15564,yearlyincome,50001-75000,60000.0
dim_customer,4565,15565,yearlyincome,50001-75000,70000.0
dim_customer,4566,15566,yearlyincome,50001-75000,70000.0
dim_customer,4567,15567,yearlyincome,75001-100000,80000.0
dim_customer,4568,15568,yearlyincome,75001-100000,80000.0
dim_customer,4569,15569,yearlyincome,75001-100000,80000.0
dim_customer,4570,15570,yearlyincome,50001-75000,60000.0
dim_customer,4571,15571,yearlyincome,50001-75000,60000.0
dim_customer,4572,15572,yearlyincome,50001-75000,60000.0
dim_customer,4573,15573,yearlyincome,50001-75000,70000.0
dim_customer,4574,15574,yearlyincome,50001-75000,70000.0
dim_customer,4575,15575,yearlyincome,50001-75000,60000.0
dim_customer,4576,15576,yearlyincome,75001-100000,80000.0
dim_customer,4577,15577,yearlyincome,75001-100000,80000.0
dim_customer,4578,15578,yearlyincome,75001-100000,80000.0
dim_customer,4579,15579,yearlyincome,50001-75000,60000.0
dim_customer,4580,15580,yearlyincome,50001-75000,60000.0
dim_customer,4581,15581,yearlyincome,50001-75000,60000.0
dim_customer,4582,15582,yearlyincome,50001-75000,60000.0
dim_customer,4583,15583,yearlyincome,50001-75000,70000.0
dim_customer,4584,15584,yearlyincome,50001-75000,70000.0
dim_customer,4585,15585,yearlyincome,50001-75000,70000.0
dim_customer,4586,15586,yearlyincome,greater than 100000,110000.0
dim_customer,4587,15587,yearlyincome,greater than 100000,110000.0
dim_customer,4588,15588,yearlyincome,greater than 100000,110000.0
dim_customer,4589,15589,yearlyincome,greater than 100000,110000.0
dim_customer,4590,15590,yearlyincome,greater than 100000,120000.0
dim_customer,4591,15591,yearlyincome,greater than 100000,120000.0
dim_customer,4592,15592,yearlyincome,50001-75000,70000.0
dim_customer,4593,15593,yearlyincome,50001-75000,70000.0
dim_customer,4594,15594,yearlyincome,75001-100000,80000.0
dim_customer,4595,15595,yearlyincome,75001-100000,90000.0
dim_customer,4596,15596,yearlyincome,75001-100000,90000.0
dim_customer,4597,15597,yearlyincome,75001-100000,90000.0
dim_customer,4598,15598,yearlyincome,50001-75000,60000.0
dim_customer,4599,15599,yearlyincome,50001-75000,60000.0
dim_customer,4600,15600,yearlyincome,50001-75000,70000.0
dim_customer,4601,15601,yearlyincome,50001-75000,70000.0
dim_customer,4602,15602,yearlyincome,50001-75000,70000.0
dim_customer,4603,15603,yearlyincome,50001-75000,60000.0
dim_customer,4604,15604,yearlyincome,50001-75000,60000.0
dim_customer,4605,15605,yearlyincome,50001-75000,60000.0
dim_customer,4606,15606,yearlyincome,50001-75000,60000.0
dim_customer,4607,15607,yearlyincome,50001-75000,70000.0
dim_customer,4608,15608,yearlyincome,25001-50000,30000.0
dim_customer,4609,15609,yearlyincome,0-25000,20000.0
dim_customer,4610,15610,yearlyincome,25001-50000,30000.0
dim_customer,4611,15611,yearlyincome,25001-50000,30000.0
dim_customer,4612,15612,yearlyincome,25001-50000,30000.0
dim_customer,4613,15613,yearlyincome,25001-50000,30000.0
dim_customer,4614,15614,yearlyincome,25001-50000,40000.0
dim_customer,4615,15615,yearlyincome,25001-50000,30000.0
dim_customer,4616,15616,yearlyincome,25001-50000,30000.0
dim_customer,4617,15617,yearlyincome,25001-50000,30000.0
dim_customer,4618,15618,yearlyincome,25001-50000,40000.0
dim_customer,4619,15619,yearlyincome,25001-50000,40000.0
dim_customer,4620,15620,yearlyincome,25001-50000,50000.0
dim_customer,4621,15621,yearlyincome,25001-50000,50000.0
dim_customer,4622,15622,yearlyincome,25001-50000,30000.0
dim_customer,4623,15623,yearlyincome,25001-50000,40000.0
dim_customer,4624,15624,yearlyincome,25001-50000,40000.0
dim_customer,4625,15625,yearlyincome,25001-50000,40000.0
dim_customer,4626,15626,yearlyincome,25001-50000,40000.0
dim_customer,4627,15627,yearlyincome,25001-50000,40000.0
dim_customer,4628,15628,yearlyincome,25001-50000,40000.0
dim_customer,4629,15629,yearlyincome,0-25000,10000.0
dim_customer,4630,15630,yearlyincome,0-25000,20000.0
dim_customer,4631,15631,yearlyincome,0-25000,20000.0
dim_customer,4632,15632,yearlyincome,0-25000,20000.0
dim_customer,4633,15633,yearlyincome,0-25000,20000.0
dim_customer,4634,15634,yearlyincome,25001-50000,30000.0
dim_customer,4635,15635,yearlyincome,25001-50000,30000.0
dim_customer,4636,15636,yearlyincome,25001-50000,40000.0
dim_customer,4637,15637,yearlyincome,25001-50000,40000.0
dim_customer,4638,15638,yearlyincome,25001-50000,30000.0
dim_customer,4639,15639,yearlyincome,0-25000,10000.0
dim_customer,4640,15640,yearlyincome,0-25000,10000.0
dim_customer,4641,15641,yearlyincome,0-25000,10000.0
dim_customer,4642,15642,yearlyincome,0-25000,10000.0
dim_customer,4643,15643,yearlyincome,0-25000,10000.0
dim_customer,4644,15644,yearlyincome,0-25000,10000.0
dim_customer,4645,15645,yearlyincome,0-25000,20000.0
dim_customer,4646,15646,yearlyincome,0-25000,10000.0
dim_customer,4647,15647,yearlyincome,0-25000,20000.0
dim_customer,4648,15648,yearlyincome,0-25000,20000.0
dim_customer,4649,15649,yearlyincome,25001-50000,30000.0
dim_customer,4650,15650,yearlyincome,0-25000,20000.0
dim_customer,4651,15651,yearlyincome,0-25000,20000.0
dim_customer,4652,15652,yearlyincome,25001-50000,30000.0
dim_customer,4653,15653,yearlyincome,25001-50000,30000.0
dim_customer,4654,15654,yearlyincome,0-25000,10000.0
dim_customer,4655,15655,yearlyincome,0-25000,20000.0
dim_customer,4656,15656,yearlyincome,0-25000,20000.0
dim_customer,4657,15657,yearlyincome,25001-50000,30000.0
dim_customer,4658,15658,yearlyincome,0-25000,10000.0
dim_customer,4659,15659,yearlyincome,0-25000,20000.0
dim_customer,4660,15660,yearlyincome,0-25000,20000.0
dim_customer,4661,15661,yearlyincome,25001-50000,30000.0
dim_customer,4662,15662,yearlyincome,25001-50000,30000.0
dim_customer,4663,15663,yearlyincome,25001-50000,30000.0
dim_customer,4664,15664,yearlyincome,25001-50000,30000.0
dim_customer,4665,15665,yearlyincome,25001-50000,30000.0
dim_customer,4666,15666,yearlyincome,0-25000,10000.0
dim_customer,4667,15667,yearlyincome,25001-50000,30000.0
dim_customer,4668,15668,yearlyincome,25001-50000,40000.0
dim_customer,4669,15669,yearlyincome,25001-50000,40000.0
dim_customer,4670,15670,yearlyincome,0-25000,20000.0
dim_customer,4671,15671,yearlyincome,0-25000,20000.0
dim_customer,4672,15672,yearlyincome,0-25000,20000.0
dim_customer,4673,15673,yearlyincome,0-25000,20000.0
dim_customer,4674,15674,yearlyincome,25001-50000,30000.0
dim_customer,4675,15675,yearlyincome,25001-50000,40000.0
dim_customer,4676,15676,yearlyincome,25001-50000,40000.0
dim_customer,4677,15677,yearlyincome,25001-50000,40000.0
dim_customer,4678,15678,yearlyincome,25001-50000,40000.0
dim_customer,4679,15679,yearlyincome,0-25000,10000.0
dim_customer,4680,15680,yearlyincome,0-25000,10000.0
dim_customer,4681,15681,yearlyincome,75001-100000,80000.0
dim_customer,4682,15682,yearlyincome,75001-100000,80000.0
dim_customer,4683,15683,yearlyincome,75001-100000,90000.0
dim_customer,4684,15684,yearlyincome,75001-100000,90000.0
dim_customer,4685,15685,yearlyincome,greater than 100000,110000.0
dim_customer,4686,15686,yearlyincome,greater than 100000,130000.0
dim_customer,4687,15687,yearlyincome,50001-75000,70000.0
dim_customer,4688,15688,yearlyincome,50001-75000,70000.0
dim_customer,4689,15689,yearlyincome,75001-100000,90000.0
dim_customer,4690,15690,yearlyincome,greater than 100000,160000.0
dim_customer,4691,15691,yearlyincome,75001-100000,90000.0
dim_customer,4692,15692,yearlyincome,75001-100000,90000.0
dim_customer,4693,15693,yearlyincome,75001-100000,90000.0
dim_customer,4694,15694,yearlyincome,75001-100000,80000.0
dim_customer,4695,15695,yearlyincome,greater than 100000,150000.0
dim_customer,4696,15696,yearlyincome,75001-100000,100000.0
dim_customer,4697,15697,yearlyincome,greater than 100000,110000.0
dim_customer,4698,15698,yearlyincome,greater than 100000,120000.0
dim_customer,4699,15699,yearlyincome,greater than 100000,170000.0
dim_customer,4700,15700,yearlyincome,75001-100000,80000.0
dim_customer,4701,15701,yearlyincome,greater than 100000,130000.0
dim_customer,4702,15702,yearlyincome,greater than 100000,130000.0
dim_customer,4703,15703,yearlyincome,75001-100000,80000.0
dim_customer,4704,15704,yearlyincome,75001-100000,90000.0
dim_customer,4705,15705,yearlyincome,75001-100000,100000.0
dim_customer,4706,15706,yearlyincome,75001-100000,90000.0
dim_customer,4707,15707,yearlyincome,greater than 100000,120000.0
dim_customer,4708,15708,yearlyincome,greater than 100000,120000.0
dim_customer,4709,15709,yearlyincome,50001-75000,70000.0
dim_customer,4710,15710,yearlyincome,75001-100000,90000.0
dim_customer,4711,15711,yearlyincome,greater than 100000,110000.0
dim_customer,4712,15712,yearlyincome,greater than 100000,130000.0
dim_customer,4713,15713,yearlyincome,greater than 100000,130000.0
dim_customer,4714,15714,yearlyincome,75001-100000,80000.0
dim_customer,4715,15715,yearlyincome,50001-75000,60000.0
dim_customer,4716,15716,yearlyincome,50001-75000,70000.0
dim_customer,4717,15717,yearlyincome,50001-75000,70000.0
dim_customer,4718,15718,yearlyincome,50001-75000,70000.0
dim_customer,4719,15719,yearlyincome,75001-100000,80000.0
dim_customer,4720,15720,yearlyincome,50001-75000,70000.0
dim_customer,4721,15721,yearlyincome,75001-100000,80000.0
dim_customer,4722,15722,yearlyincome,75001-100000,80000.0
dim_customer,4723,15723,yearlyincome,75001-100000,90000.0
dim_customer,4724,15724,yearlyincome,75001-100000,90000.0
dim_customer,4725,15725,yearlyincome,75001-100000,90000.0
dim_customer,4726,15726,yearlyincome,75001-100000,90000.0
dim_customer,4727,15727,yearlyincome,75001-100000,80000.0
dim_customer,4728,15728,yearlyincome,greater than 100000,110000.0
dim_customer,4729,15729,yearlyincome,75001-100000,90000.0
dim_customer,4730,15730,yearlyincome,75001-100000,90000.0
dim_customer,4731,15731,yearlyincome,75001-100000,80000.0
dim_customer,4732,15732,yearlyincome,greater than 100000,120000.0
dim_customer,4733,15733,yearlyincome,greater than 100000,120000.0
dim_customer,4734,15734,yearlyincome,75001-100000,100000.0
dim_customer,4735,15735,yearlyincome,75001-100000,100000.0
dim_customer,4736,15736,yearlyincome,greater than 100000,110000.0
dim_customer,4737,15737,yearlyincome,greater than 100000,120000.0
dim_customer,4738,15738,yearlyincome,greater than 100000,120000.0
dim_customer,4739,15739,yearlyincome,50001-75000,70000.0
dim_customer,4740,15740,yearlyincome,75001-100000,80000.0
dim_customer,4741,15741,yearlyincome,75001-100000,80000.0
dim_customer,4742,15742,yearlyincome,75001-100000,90000.0
dim_customer,4743,15743,yearlyincome,greater than 100000,120000.0
dim_customer,4744,15744,yearlyincome,greater than 100000,120000.0
dim_customer,4745,15745,yearlyincome,greater than 100000,120000.0
dim_customer,4746,15746,yearlyincome,greater than 100000,120000.0
dim_customer,4747,15747,yearlyincome,50001-75000,70000.0
dim_customer,4748,15748,yearlyincome,50001-75000,70000.0
dim_customer,4749,15749,yearlyincome,50001-75000,70000.0
dim_customer,4750,15750,yearlyincome,50001-75000,70000.0
dim_customer,4751,15751,yearlyincome,75001-100000,80000.0
dim_customer,4752,15752,yearlyincome,75001-100000,80000.0
dim_customer,4753,15753,yearlyincome,50001-75000,70000.0
dim_customer,4754,15754,yearlyincome,50001-75000,70000.0
dim_customer,4755,15755,yearlyincome,50001-75000,70000.0
dim_customer,4756,15756,yearlyincome,50001-75000,70000.0
dim_customer,4757,15757,yearlyincome,50001-75000,70000.0
dim_customer,4758,15758,yearlyincome,greater than 100000,130000.0
dim_customer,4759,15759,yearlyincome,75001-100000,80000.0
dim_customer,4760,15760,yearlyincome,25001-50000,30000.0
dim_customer,4761,15761,yearlyincome,25001-50000,30000.0
dim_customer,4762,15762,yearlyincome,25001-50000,30000.0
dim_customer,4763,15763,yearlyincome,50001-75000,60000.0
dim_customer,4764,15764,yearlyincome,greater than 100000,120000.0
dim_customer,4765,15765,yearlyincome,greater than 100000,130000.0
dim_customer,4766,15766,yearlyincome,greater than 100000,160000.0
dim_customer,4767,15767,yearlyincome,greater than 100000,160000.0
dim_customer,4768,15768,yearlyincome,greater than 100000,130000.0
dim_customer,4769,15769,yearlyincome,greater than 100000,130000.0
dim_customer,4770,15770,yearlyincome,greater than 100000,150000.0
dim_customer,4771,15771,yearlyincome,greater than 100000,130000.0
dim_customer,4772,15772,yearlyincome,50001-75000,70000.0
dim_customer,4773,15773,yearlyincome,50001-75000,70000.0
dim_customer,4774,15774,yearlyincome,50001-75000,60000.0
dim_customer,4775,15775,yearlyincome,50001-75000,60000.0
dim_customer,4776,15776,yearlyincome,50001-75000,60000.0
dim_customer,4777,15777,yearlyincome,50001-75000,60000.0
dim_customer,4778,15778,yearlyincome,50001-75000,70000.0
dim_customer,4779,15779,yearlyincome,50001-75000,70000.0
dim_customer,4780,15780,yearlyincome,50001-75000,70000.0
dim_customer,4781,15781,yearlyincome,75001-100000,80000.0
dim_customer,4782,15782,yearlyincome,75001-100000,90000.0
dim_customer,4783,15783,yearlyincome,75001-100000,90000.0
dim_customer,4784,15784,yearlyincome,75001-100000,90000.0
dim_customer,4785,15785,yearlyincome,50001-75000,70000.0
dim_customer,4786,15786,yearlyincome,50001-75000,70000.0
dim_customer,4787,15787,yearlyincome,50001-75000,60000.0
dim_customer,4788,15788,yearlyincome,75001-100000,100000.0
dim_customer,4789,15789,yearlyincome,greater than 100000,110000.0
dim_customer,4790,15790,yearlyincome,50001-75000,60000.0
dim_customer,4791,15791,yearlyincome,50001-75000,60000.0
dim_customer,4792,15792,yearlyincome,50001-75000,60000.0
dim_customer,4793,15793,yearlyincome,50001-75000,70000.0
dim_customer,4794,15794,yearlyincome,75001-100000,80000.0
dim_customer,4795,15795,yearlyincome,75001-100000,80000.0
dim_customer,4796,15796,yearlyincome,75001-100000,80000.0
dim_customer,4797,15797,yearlyincome,75001-100000,80000.0
dim_customer,4798,15798,yearlyincome,50001-75000,70000.0
dim_customer,4799,15799,yearlyincome,75001-100000,90000.0
dim_customer,4800,15800,yearlyincome,75001-100000,90000.0
dim_customer,4801,15801,yearlyincome,50001-75000,70000.0
dim_customer,4802,15802,yearlyincome,50001-75000,70000.0
dim_customer,4803,15803,yearlyincome,50001-75000,70000.0
dim_customer,4804,15804,yearlyincome,50001-75000,70000.0
dim_customer,4805,15805,yearlyincome,50001-75000,70000.0
dim_customer,4806,15806,yearlyincome,50001-75000,70000.0
dim_customer,4807,15807,yearlyincome,50001-75000,70000.0
dim_customer,4808,15808,yearlyincome,50001-75000,70000.0
dim_customer,4809,15809,yearlyincome,50001-75000,70000.0
dim_customer,4810,15810,yearlyincome,50001-75000,70000.0
dim_customer,4811,15811,yearlyincome,50001-75000,70000.0
dim_customer,4812,15812,yearlyincome,25001-50000,30000.0
dim_customer,4813,15813,yearlyincome,25001-50000,30000.0
dim_customer,4814,15814,yearlyincome,25001-50000,40000.0
dim_customer,4815,15815,yearlyincome,25001-50000,40000.0
dim_customer,4816,15816,yearlyincome,25001-50000,40000.0
dim_customer,4817,15817,yearlyincome,25001-50000,40000.0
dim_customer,4818,15818,yearlyincome,25001-50000,40000.0
dim_customer,4819,15819,yearlyincome,25001-50000,30000.0
dim_customer,4820,15820,yearlyincome,25001-50000,30000.0
dim_customer,4821,15821,yearlyincome,25001-50000,30000.0
dim_customer,4822,15822,yearlyincome,25001-50000,40000.0
dim_customer,4823,15823,yearlyincome,50001-75000,60000.0
dim_customer,4824,15824,yearlyincome,25001-50000,30000.0
dim_customer,4825,15825,yearlyincome,25001-50000,40000.0
dim_customer,4826,15826,yearlyincome,25001-50000,30000.0
dim_customer,4827,15827,yearlyincome,25001-50000,40000.0
dim_customer,4828,15828,yearlyincome,25001-50000,30000.0
dim_customer,4829,15829,yearlyincome,25001-50000,40000.0
dim_customer,4830,15830,yearlyincome,25001-50000,40000.0
dim_customer,4831,15831,yearlyincome,25001-50000,40000.0
dim_customer,4832,15832,yearlyincome,25001-50000,40000.0
dim_customer,4833,15833,yearlyincome,50001-75000,60000.0
dim_customer,4834,15834,yearlyincome,25001-50000,40000.0
dim_customer,4835,15835,yearlyincome,25001-50000,40000.0
dim_customer,4836,15836,yearlyincome,25001-50000,40000.0
dim_customer,4837,15837,yearlyincome,25001-50000,40000.0
dim_customer,4838,15838,yearlyincome,25001-50000,30000.0
dim_customer,4839,15839,yearlyincome,25001-50000,30000.0
dim_customer,4840,15840,yearlyincome,50001-75000,70000.0
dim_customer,4841,15841,yearlyincome,75001-100000,80000.0
dim_customer,4842,15842,yearlyincome,75001-100000,80000.0
dim_customer,4843,15843,yearlyincome,75001-100000,80000.0
dim_customer,4844,15844,yearlyincome,75001-100000,80000.0
dim_customer,4845,15845,yearlyincome,75001-100000,80000.0
dim_customer,4846,15846,yearlyincome,75001-100000,80000.0
dim_customer,4847,15847,yearlyincome,75001-100000,90000.0
dim_customer,4848,15848,yearlyincome,75001-100000,90000.0
dim_customer,4849,15849,yearlyincome,greater than 100000,110000.0
dim_customer,4850,15850,yearlyincome,greater than 100000,110000.0
dim_customer,4851,15851,yearlyincome,greater than 100000,110000.0
dim_customer,4852,15852,yearlyincome,greater than 100000,120000.0
dim_customer,4853,15853,yearlyincome,greater than 100000,120000.0
dim_customer,4854,15854,yearlyincome,greater than 100000,120000.0
dim_customer,4855,15855,yearlyincome,75001-100000,80000.0
dim_customer,4856,15856,yearlyincome,75001-100000,90000.0
dim_customer,4857,15857,yearlyincome,50001-75000,60000.0
dim_customer,4858,15858,yearlyincome,50001-75000,60000.0
dim_customer,4859,15859,yearlyincome,50001-75000,60000.0
dim_customer,4860,15860,yearlyincome,25001-50000,40000.0
dim_customer,4861,15861,yearlyincome,25001-50000,40000.0
dim_customer,4862,15862,yearlyincome,25001-50000,50000.0
dim_customer,4863,15863,yearlyincome,25001-50000,50000.0
dim_customer,4864,15864,yearlyincome,25001-50000,50000.0
dim_customer,4865,15865,yearlyincome,25001-50000,40000.0
dim_customer,4866,15866,yearlyincome,50001-75000,60000.0
dim_customer,4867,15867,yearlyincome,50001-75000,60000.0
dim_customer,4868,15868,yearlyincome,50001-75000,60000.0
dim_customer,4869,15869,yearlyincome,50001-75000,60000.0
dim_customer,4870,15870,yearlyincome,50001-75000,60000.0
dim_customer,4871,15871,yearlyincome,50001-75000,60000.0
dim_customer,4872,15872,yearlyincome,25001-50000,50000.0
dim_customer,4873,15873,yearlyincome,50001-75000,70000.0
dim_customer,4874,15874,yearlyincome,50001-75000,70000.0
dim_customer,4875,15875,yearlyincome,50001-75000,70000.0
dim_customer,4876,15876,yearlyincome,50001-75000,70000.0
dim_customer,4877,15877,yearlyincome,50001-75000,70000.0
dim_customer,4878,15878,yearlyincome,50001-75000,70000.0
dim_customer,4879,15879,yearlyincome,50001-75000,70000.0
dim_customer,4880,15880,yearlyincome,50001-75000,70000.0
dim_customer,4881,15881,yearlyincome,50001-75000,60000.0
dim_customer,4882,15882,yearlyincome,50001-75000,60000.0
dim_customer,4883,15883,yearlyincome,50001-75000,60000.0
dim_customer,4884,15884,yearlyincome,50001-75000,60000.0
dim_customer,4885,15885,yearlyincome,50001-75000,60000.0
dim_customer,4886,15886,yearlyincome,50001-75000,60000.0
dim_customer,4887,15887,yearlyincome,50001-75000,60000.0
dim_customer,4888,15888,yearlyincome,50001-75000,70000.0
dim_customer,4889,15889,yearlyincome,50001-75000,70000.0
dim_customer,4890,15890,yearlyincome,50001-75000,60000.0
dim_customer,4891,15891,yearlyincome,50001-75000,70000.0
dim_customer,4892,15892,yearlyincome,25001-50000,40000.0
dim_customer,4893,15893,yearlyincome,25001-50000,40000.0
dim_customer,4894,15894,yearlyincome,25001-50000,40000.0
dim_customer,4895,15895,yearlyincome,50001-75000,60000.0
dim_customer,4896,15896,yearlyincome,50001-75000,60000.0
dim_customer,4897,15897,yearlyincome,50001-75000,70000.0
dim_customer,4898,15898,yearlyincome,50001-75000,60000.0
dim_customer,4899,15899,yearlyincome,50001-75000,70000.0
dim_customer,4900,15900,yearlyincome,25001-50000,40000.0
dim_customer,4901,15901,yearlyincome,50001-75000,60000.0
dim_customer,4902,15902,yearlyincome,50001-75000,60000.0
dim_customer,4903,15903,yearlyincome,50001-75000,60000.0
dim_customer,4904,15904,yearlyincome,50001-75000,60000.0
dim_customer,4905,15905,yearlyincome,50001-75000,70000.0
dim_customer,4906,15906,yearlyincome,50001-75000,70000.0
dim_customer,4907,15907,yearlyincome,50001-75000,60000.0
dim_customer,4908,15908,yearlyincome,50001-75000,60000.0
dim_customer,4909,15909,yearlyincome,50001-75000,60000.0
dim_customer,4910,15910,yearlyincome,50001-75000,70000.0
dim_customer,4911,15911,yearlyincome,50001-75000,60000.0
dim_customer,4912,15912,yearlyincome,50001-75000,60000.0
dim_customer,4913,15913,yearlyincome,50001-75000,60000.0
dim_customer,4914,15914,yearlyincome,50001-75000,70000.0
dim_customer,4915,15915,yearlyincome,50001-75000,70000.0
dim_customer,4916,15916,yearlyincome,50001-75000,70000.0
dim_customer,4917,15917,yearlyincome,50001-75000,70000.0
dim_customer,4918,15918,yearlyincome,50001-75000,70000.0
dim_customer,4919,15919,yearlyincome,greater than 100000,130000.0
dim_customer,4920,15920,yearlyincome,75001-100000,100000.0
dim_customer,4921,15921,yearlyincome,75001-100000,100000.0
dim_customer,4922,15922,yearlyincome,greater than 100000,150000.0
dim_customer,4923,15923,yearlyincome,75001-100000,100000.0
dim_customer,4924,15924,yearlyincome,75001-100000,100000.0
dim_customer,4925,15925,yearlyincome,greater than 100000,110000.0
dim_customer,4926,15926,yearlyincome,greater than 100000,120000.0
dim_customer,4927,15927,yearlyincome,greater than 100000,120000.0
dim_customer,4928,15928,yearlyincome,greater than 100000,120000.0
dim_customer,4929,15929,yearlyincome,greater than 100000,150000.0
dim_customer,4930,15930,yearlyincome,75001-100000,100000.0
dim_customer,4931,15931,yearlyincome,greater than 100000,110000.0
dim_customer,4932,15932,yearlyincome,greater than 100000,130000.0
dim_customer,4933,15933,yearlyincome,greater than 100000,160000.0
dim_customer,4934,15934,yearlyincome,50001-75000,70000.0
dim_customer,4935,15935,yearlyincome,50001-75000,70000.0
dim_customer,4936,15936,yearlyincome,75001-100000,90000.0
dim_customer,4937,15937,yearlyincome,75001-100000,90000.0
dim_customer,4938,15938,yearlyincome,75001-100000,100000.0
dim_customer,4939,15939,yearlyincome,75001-100000,100000.0
dim_customer,4940,15940,yearlyincome,75001-100000,100000.0
dim_customer,4941,15941,yearlyincome,greater than 100000,120000.0
dim_customer,4942,15942,yearlyincome,75001-100000,80000.0
dim_customer,4943,15943,yearlyincome,75001-100000,80000.0
dim_customer,4944,15944,yearlyincome,75001-100000,90000.0
dim_customer,4945,15945,yearlyincome,75001-100000,100000.0
dim_customer,4946,15946,yearlyincome,greater than 100000,110000.0
dim_customer,4947,15947,yearlyincome,greater than 100000,120000.0
dim_customer,4948,15948,yearlyincome,greater than 100000,130000.0
dim_customer,4949,15949,yearlyincome,greater than 100000,130000.0
