tabla,fila_index,salesordernumber,salesorderlinenumber,columna_diferente,valor_postgres,valor_sqlserver
fact_internet_sales,98,SO43795,1,shipdate,2011-06-29 00:00:00+00:00,2011-01-27 00:00:00
fact_internet_sales,99,SO43796,1,shipdate,2011-06-29 00:00:00+00:00,2011-01-27 00:00:00
fact_internet_sales,0,SO43697,1,shipdatekey,20110607,20110105
fact_internet_sales,1,SO43698,1,shipdatekey,20110607,20110105
fact_internet_sales,2,SO43699,1,shipdatekey,20110607,20110105
fact_internet_sales,3,SO43700,1,shipdatekey,20110607,20110105
fact_internet_sales,4,SO43701,1,shipdatekey,20110607,20110105
fact_internet_sales,5,SO43702,1,shipdatekey,20110608,20110106
fact_internet_sales,6,SO43703,1,shipdatekey,20110608,20110106
fact_internet_sales,7,SO43704,1,shipdatekey,20110608,20110106
fact_internet_sales,8,SO43705,1,shipdatekey,20110608,20110106
fact_internet_sales,9,SO43706,1,shipdatekey,20110609,20110107
fact_internet_sales,10,SO43707,1,shipdatekey,20110609,20110107
fact_internet_sales,11,SO43708,1,shipdatekey,20110609,20110107
fact_internet_sales,12,SO43709,1,shipdatekey,20110609,20110107
fact_internet_sales,13,SO43710,1,shipdatekey,20110609,20110107
fact_internet_sales,14,SO43711,1,shipdatekey,20110610,20110108
fact_internet_sales,15,SO43712,1,shipdatekey,20110610,20110108
fact_internet_sales,16,SO43713,1,shipdatekey,20110611,20110109
fact_internet_sales,17,SO43714,1,shipdatekey,20110611,20110109
fact_internet_sales,18,SO43715,1,shipdatekey,20110611,20110109
fact_internet_sales,19,SO43716,1,shipdatekey,20110611,20110109
fact_internet_sales,20,SO43717,1,shipdatekey,20110611,20110109
fact_internet_sales,21,SO43718,1,shipdatekey,20110612,20110110
fact_internet_sales,22,SO43719,1,shipdatekey,20110612,20110110
fact_internet_sales,23,SO43720,1,shipdatekey,20110612,20110110
fact_internet_sales,24,SO43721,1,shipdatekey,20110612,20110110
fact_internet_sales,25,SO43722,1,shipdatekey,20110613,20110111
fact_internet_sales,26,SO43723,1,shipdatekey,20110613,20110111
fact_internet_sales,27,SO43724,1,shipdatekey,20110613,20110111
fact_internet_sales,28,SO43725,1,shipdatekey,20110614,20110112
fact_internet_sales,29,SO43726,1,shipdatekey,20110614,20110112
fact_internet_sales,30,SO43727,1,shipdatekey,20110614,20110112
fact_internet_sales,31,SO43728,1,shipdatekey,20110615,20110113
fact_internet_sales,32,SO43729,1,shipdatekey,20110615,20110113
fact_internet_sales,33,SO43730,1,shipdatekey,20110615,20110113
fact_internet_sales,34,SO43731,1,shipdatekey,20110615,20110113
fact_internet_sales,35,SO43732,1,shipdatekey,20110615,20110113
fact_internet_sales,36,SO43733,1,shipdatekey,20110615,20110113
fact_internet_sales,37,SO43734,1,shipdatekey,20110616,20110114
fact_internet_sales,38,SO43735,1,shipdatekey,20110616,20110114
fact_internet_sales,39,SO43736,1,shipdatekey,20110616,20110114
fact_internet_sales,40,SO43737,1,shipdatekey,20110617,20110115
fact_internet_sales,41,SO43738,1,shipdatekey,20110617,20110115
fact_internet_sales,42,SO43739,1,shipdatekey,20110617,20110115
fact_internet_sales,43,SO43740,1,shipdatekey,20110617,20110115
fact_internet_sales,44,SO43741,1,shipdatekey,20110618,20110116
fact_internet_sales,45,SO43742,1,shipdatekey,20110618,20110116
fact_internet_sales,46,SO43743,1,shipdatekey,20110618,20110116
fact_internet_sales,47,SO43744,1,shipdatekey,20110618,20110116
fact_internet_sales,48,SO43745,1,shipdatekey,20110619,20110117
fact_internet_sales,49,SO43746,1,shipdatekey,20110619,20110117
fact_internet_sales,50,SO43747,1,shipdatekey,20110620,20110118
fact_internet_sales,51,SO43748,1,shipdatekey,20110620,20110118
fact_internet_sales,52,SO43749,1,shipdatekey,20110620,20110118
fact_internet_sales,53,SO43750,1,shipdatekey,20110620,20110118
fact_internet_sales,54,SO43751,1,shipdatekey,20110620,20110118
fact_internet_sales,55,SO43752,1,shipdatekey,20110620,20110118
fact_internet_sales,56,SO43753,1,shipdatekey,20110620,20110118
fact_internet_sales,57,SO43754,1,shipdatekey,20110621,20110119
fact_internet_sales,58,SO43755,1,shipdatekey,20110621,20110119
fact_internet_sales,59,SO43756,1,shipdatekey,20110621,20110119
fact_internet_sales,60,SO43757,1,shipdatekey,20110621,20110119
fact_internet_sales,61,SO43758,1,shipdatekey,20110622,20110120
fact_internet_sales,62,SO43759,1,shipdatekey,20110622,20110120
fact_internet_sales,63,SO43760,1,shipdatekey,20110622,20110120
fact_internet_sales,64,SO43761,1,shipdatekey,20110622,20110120
fact_internet_sales,65,SO43762,1,shipdatekey,20110623,20110121
fact_internet_sales,66,SO43763,1,shipdatekey,20110623,20110121
fact_internet_sales,67,SO43764,1,shipdatekey,20110623,20110121
fact_internet_sales,68,SO43765,1,shipdatekey,20110623,20110121
fact_internet_sales,69,SO43766,1,shipdatekey,20110624,20110122
fact_internet_sales,70,SO43767,1,shipdatekey,20110624,20110122
fact_internet_sales,71,SO43768,1,shipdatekey,20110625,20110123
fact_internet_sales,72,SO43769,1,shipdatekey,20110625,20110123
fact_internet_sales,73,SO43770,1,shipdatekey,20110625,20110123
fact_internet_sales,74,SO43771,1,shipdatekey,20110625,20110123
fact_internet_sales,75,SO43772,1,shipdatekey,20110625,20110123
fact_internet_sales,76,SO43773,1,shipdatekey,20110625,20110123
fact_internet_sales,77,SO43774,1,shipdatekey,20110625,20110123
fact_internet_sales,78,SO43775,1,shipdatekey,20110625,20110123
fact_internet_sales,79,SO43776,1,shipdatekey,20110626,20110124
fact_internet_sales,80,SO43777,1,shipdatekey,20110626,20110124
fact_internet_sales,81,SO43778,1,shipdatekey,20110626,20110124
fact_internet_sales,82,SO43779,1,shipdatekey,20110626,20110124
fact_internet_sales,83,SO43780,1,shipdatekey,20110627,20110125
fact_internet_sales,84,SO43781,1,shipdatekey,20110627,20110125
fact_internet_sales,85,SO43782,1,shipdatekey,20110627,20110125
fact_internet_sales,86,SO43783,1,shipdatekey,20110627,20110125
fact_internet_sales,87,SO43784,1,shipdatekey,20110628,20110126
fact_internet_sales,88,SO43785,1,shipdatekey,20110628,20110126
fact_internet_sales,89,SO43786,1,shipdatekey,20110628,20110126
fact_internet_sales,90,SO43787,1,shipdatekey,20110628,20110126
fact_internet_sales,91,SO43788,1,shipdatekey,20110628,20110126
fact_internet_sales,92,SO43789,1,shipdatekey,20110628,20110126
fact_internet_sales,93,SO43790,1,shipdatekey,20110628,20110126
fact_internet_sales,94,SO43791,1,shipdatekey,20110628,20110126
fact_internet_sales,95,SO43792,1,shipdatekey,20110628,20110126
fact_internet_sales,96,SO43793,1,shipdatekey,20110628,20110126
fact_internet_sales,97,SO43794,1,shipdatekey,20110628,20110126
fact_internet_sales,98,SO43795,1,shipdatekey,20110629,20110127
fact_internet_sales,99,SO43796,1,shipdatekey,20110629,20110127
fact_internet_sales,5428,SO51176,1,taxamt,196.1872,195.468
fact_internet_sales,5429,SO51176,2,taxamt,196.1872,0.7192
fact_internet_sales,5430,SO51177,1,taxamt,99.9872,97.188
fact_internet_sales,5431,SO51177,2,taxamt,99.9872,2.7992
fact_internet_sales,5432,SO51178,1,taxamt,186.7976,185.5992
fact_internet_sales,5433,SO51178,2,taxamt,186.7976,0.7992
fact_internet_sales,5434,SO51178,3,taxamt,186.7976,0.3992
fact_internet_sales,5435,SO51179,1,taxamt,211.1152,195.468
fact_internet_sales,5436,SO51179,2,taxamt,211.1152,2.608
fact_internet_sales,5437,SO51179,3,taxamt,211.1152,0.3192
fact_internet_sales,5438,SO51179,4,taxamt,211.1152,12.72
fact_internet_sales,5439,SO51180,1,taxamt,203.3848,195.468
fact_internet_sales,5440,SO51180,2,taxamt,203.3848,0.7192
fact_internet_sales,5441,SO51180,3,taxamt,203.3848,0.3992
fact_internet_sales,5442,SO51180,4,taxamt,203.3848,2.7992
fact_internet_sales,5443,SO51180,5,taxamt,203.3848,3.9992
fact_internet_sales,5444,SO51181,1,taxamt,201.1944,195.468
fact_internet_sales,5445,SO51181,2,taxamt,201.1944,0.3192
fact_internet_sales,5446,SO51181,3,taxamt,201.1944,2.608
fact_internet_sales,5447,SO51181,4,taxamt,201.1944,2.7992
fact_internet_sales,5448,SO51182,1,taxamt,140.0784,136.0792
fact_internet_sales,5449,SO51182,2,taxamt,140.0784,3.9992
fact_internet_sales,5450,SO51183,1,taxamt,140.0784,136.0792
fact_internet_sales,5451,SO51183,2,taxamt,140.0784,3.9992
fact_internet_sales,5452,SO51184,1,taxamt,191.5976,185.5992
fact_internet_sales,5453,SO51184,2,taxamt,191.5976,2.8
fact_internet_sales,5454,SO51184,3,taxamt,191.5976,0.3992
fact_internet_sales,5455,SO51184,4,taxamt,191.5976,2.7992
fact_internet_sales,5456,SO51185,1,taxamt,62.1064,59.388
fact_internet_sales,5457,SO51185,2,taxamt,62.1064,2.3192
fact_internet_sales,5458,SO51185,3,taxamt,62.1064,0.3992
fact_internet_sales,5460,SO51187,1,taxamt,44.9184,43.1992
fact_internet_sales,5461,SO51187,2,taxamt,44.9184,1.7192
fact_internet_sales,5463,SO51189,1,taxamt,200.2264,195.468
fact_internet_sales,5464,SO51189,2,taxamt,200.2264,2.7992
fact_internet_sales,5465,SO51189,3,taxamt,200.2264,1.9592
fact_internet_sales,5466,SO51190,1,taxamt,138.3976,136.0792
fact_internet_sales,5467,SO51190,2,taxamt,138.3976,0.3192
fact_internet_sales,5468,SO51190,3,taxamt,138.3976,1.9992
fact_internet_sales,5469,SO51191,1,taxamt,187.5968,183.5992
fact_internet_sales,5470,SO51191,2,taxamt,187.5968,0.7992
fact_internet_sales,5471,SO51191,3,taxamt,187.5968,0.3992
fact_internet_sales,5472,SO51191,4,taxamt,187.5968,2.7992
fact_internet_sales,5473,SO51192,1,taxamt,186.3984,183.5992
fact_internet_sales,5474,SO51192,2,taxamt,186.3984,2.7992
fact_internet_sales,5475,SO51193,1,taxamt,185.3576,183.5992
fact_internet_sales,5476,SO51193,2,taxamt,185.3576,1.7584
fact_internet_sales,5477,SO51194,1,taxamt,188.1568,183.5992
fact_internet_sales,5478,SO51194,2,taxamt,188.1568,1.7584
fact_internet_sales,5479,SO51194,3,taxamt,188.1568,2.7992
fact_internet_sales,5480,SO51195,1,taxamt,64.3576,61.5592
fact_internet_sales,5481,SO51195,2,taxamt,64.3576,0.3992
fact_internet_sales,5482,SO51195,3,taxamt,64.3576,2.3992
fact_internet_sales,5483,SO51196,1,taxamt,51.116,43.1992
fact_internet_sales,5484,SO51196,2,taxamt,51.116,0.7192
fact_internet_sales,5485,SO51196,3,taxamt,51.116,0.3992
fact_internet_sales,5486,SO51196,4,taxamt,51.116,2.7992
fact_internet_sales,5487,SO51196,5,taxamt,51.116,3.9992
fact_internet_sales,5488,SO51197,1,taxamt,185.5168,183.5992
fact_internet_sales,5489,SO51197,2,taxamt,185.5168,0.7992
fact_internet_sales,5490,SO51197,3,taxamt,185.5168,0.3992
fact_internet_sales,5491,SO51197,4,taxamt,185.5168,0.7192
fact_internet_sales,5492,SO51198,1,taxamt,186.7976,185.5992
fact_internet_sales,5493,SO51198,2,taxamt,186.7976,0.7992
fact_internet_sales,5494,SO51198,3,taxamt,186.7976,0.3992
fact_internet_sales,5495,SO51199,1,taxamt,45.0368,43.1992
fact_internet_sales,5496,SO51199,2,taxamt,45.0368,0.7192
fact_internet_sales,5497,SO51199,3,taxamt,45.0368,0.7192
fact_internet_sales,5498,SO51199,4,taxamt,45.0368,0.3992
fact_internet_sales,5499,SO51200,1,taxamt,92.4384,89.6392
fact_internet_sales,5500,SO51200,2,taxamt,92.4384,2.7992
fact_internet_sales,5501,SO51201,1,taxamt,193.5248,190.7256
fact_internet_sales,5502,SO51201,2,taxamt,193.5248,2.7992
fact_internet_sales,5503,SO51202,1,taxamt,101.5072,97.188
fact_internet_sales,5504,SO51202,2,taxamt,101.5072,4.3192
fact_internet_sales,5505,SO51203,1,taxamt,196.5864,195.468
fact_internet_sales,5506,SO51203,2,taxamt,196.5864,0.7192
fact_internet_sales,5507,SO51203,3,taxamt,196.5864,0.3992
fact_internet_sales,5509,SO51205,1,taxamt,189.5968,185.5992
fact_internet_sales,5510,SO51205,2,taxamt,189.5968,0.7992
fact_internet_sales,5511,SO51205,3,taxamt,189.5968,0.3992
fact_internet_sales,5512,SO51205,4,taxamt,189.5968,2.7992
fact_internet_sales,5513,SO51206,1,taxamt,185.5168,183.5992
fact_internet_sales,5514,SO51206,2,taxamt,185.5168,0.7992
fact_internet_sales,5515,SO51206,3,taxamt,185.5168,0.3992
fact_internet_sales,5516,SO51206,4,taxamt,185.5168,0.7192
fact_internet_sales,5517,SO51207,1,taxamt,189.5968,185.5992
fact_internet_sales,5518,SO51207,2,taxamt,189.5968,0.7992
fact_internet_sales,5519,SO51207,3,taxamt,189.5968,0.3992
fact_internet_sales,5520,SO51207,4,taxamt,189.5968,2.7992
fact_internet_sales,5521,SO51208,1,taxamt,198.2672,195.468
fact_internet_sales,5522,SO51208,2,taxamt,198.2672,2.7992
fact_internet_sales,5523,SO51209,1,taxamt,51.716,45.1992
fact_internet_sales,5524,SO51209,2,taxamt,51.716,1.7584
fact_internet_sales,5525,SO51209,3,taxamt,51.716,2.7992
fact_internet_sales,5526,SO51209,4,taxamt,51.716,1.9592
fact_internet_sales,5527,SO51210,1,taxamt,186.3984,183.5992
fact_internet_sales,5528,SO51210,2,taxamt,186.3984,2.7992
fact_internet_sales,5529,SO51211,1,taxamt,60.1072,59.388
fact_internet_sales,5530,SO51211,2,taxamt,60.1072,0.7192
fact_internet_sales,3,SO43700,1,totalproductcost,486.7066,413.1463
fact_internet_sales,11,SO43708,1,totalproductcost,486.7066,413.1463
fact_internet_sales,20,SO43717,1,totalproductcost,486.7066,413.1463
fact_internet_sales,26,SO43723,1,totalproductcost,486.7066,413.1463
fact_internet_sales,29,SO43726,1,totalproductcost,486.7066,413.1463
fact_internet_sales,59,SO43756,1,totalproductcost,486.7066,413.1463
fact_internet_sales,74,SO43771,1,totalproductcost,486.7066,413.1463
fact_internet_sales,82,SO43779,1,totalproductcost,486.7066,413.1463
fact_internet_sales,99,SO43796,1,totalproductcost,486.7066,413.1463
fact_internet_sales,108,SO43805,1,totalproductcost,486.7066,413.1463
fact_internet_sales,126,SO43823,1,totalproductcost,486.7066,413.1463
fact_internet_sales,127,SO43824,1,totalproductcost,486.7066,413.1463
fact_internet_sales,130,SO43827,1,totalproductcost,486.7066,413.1463
fact_internet_sales,139,SO43836,1,totalproductcost,486.7066,413.1463
fact_internet_sales,143,SO43840,1,totalproductcost,486.7066,413.1463
fact_internet_sales,157,SO43929,1,totalproductcost,486.7066,413.1463
fact_internet_sales,163,SO43935,1,totalproductcost,486.7066,413.1463
fact_internet_sales,168,SO43940,1,totalproductcost,486.7066,413.1463
fact_internet_sales,171,SO43943,1,totalproductcost,486.7066,413.1463
fact_internet_sales,181,SO43953,1,totalproductcost,486.7066,413.1463
fact_internet_sales,207,SO43979,1,totalproductcost,486.7066,413.1463
fact_internet_sales,210,SO43982,1,totalproductcost,486.7066,413.1463
fact_internet_sales,230,SO44002,1,totalproductcost,486.7066,413.1463
fact_internet_sales,231,SO44003,1,totalproductcost,486.7066,413.1463
fact_internet_sales,233,SO44005,1,totalproductcost,486.7066,413.1463
fact_internet_sales,235,SO44007,1,totalproductcost,486.7066,413.1463
fact_internet_sales,265,SO44037,1,totalproductcost,486.7066,413.1463
fact_internet_sales,267,SO44039,1,totalproductcost,486.7066,413.1463
fact_internet_sales,281,SO44053,1,totalproductcost,486.7066,413.1463
fact_internet_sales,285,SO44057,1,totalproductcost,486.7066,413.1463
fact_internet_sales,288,SO44060,1,totalproductcost,486.7066,413.1463
fact_internet_sales,319,SO44151,1,totalproductcost,486.7066,413.1463
fact_internet_sales,334,SO44166,1,totalproductcost,486.7066,413.1463
fact_internet_sales,340,SO44172,1,totalproductcost,486.7066,413.1463
fact_internet_sales,356,SO44188,1,totalproductcost,486.7066,413.1463
fact_internet_sales,357,SO44189,1,totalproductcost,486.7066,413.1463
fact_internet_sales,372,SO44204,1,totalproductcost,486.7066,413.1463
fact_internet_sales,387,SO44219,1,totalproductcost,486.7066,413.1463
fact_internet_sales,393,SO44225,1,totalproductcost,486.7066,413.1463
fact_internet_sales,399,SO44231,1,totalproductcost,486.7066,413.1463
fact_internet_sales,413,SO44245,1,totalproductcost,486.7066,413.1463
fact_internet_sales,423,SO44255,1,totalproductcost,486.7066,413.1463
fact_internet_sales,430,SO44262,1,totalproductcost,486.7066,413.1463
fact_internet_sales,433,SO44265,1,totalproductcost,486.7066,413.1463
fact_internet_sales,434,SO44266,1,totalproductcost,486.7066,413.1463
fact_internet_sales,435,SO44267,1,totalproductcost,486.7066,413.1463
fact_internet_sales,437,SO44269,1,totalproductcost,486.7066,413.1463
fact_internet_sales,450,SO44322,1,totalproductcost,486.7066,413.1463
fact_internet_sales,463,SO44335,1,totalproductcost,486.7066,413.1463
fact_internet_sales,470,SO44342,1,totalproductcost,486.7066,413.1463
fact_internet_sales,474,SO44346,1,totalproductcost,486.7066,413.1463
fact_internet_sales,481,SO44353,1,totalproductcost,486.7066,413.1463
fact_internet_sales,482,SO44354,1,totalproductcost,486.7066,413.1463
fact_internet_sales,495,SO44367,1,totalproductcost,486.7066,413.1463
fact_internet_sales,525,SO44397,1,totalproductcost,486.7066,413.1463
fact_internet_sales,537,SO44409,1,totalproductcost,486.7066,413.1463
fact_internet_sales,550,SO44422,1,totalproductcost,486.7066,413.1463
fact_internet_sales,564,SO44436,1,totalproductcost,486.7066,413.1463
fact_internet_sales,570,SO44442,1,totalproductcost,486.7066,413.1463
fact_internet_sales,580,SO44452,1,totalproductcost,486.7066,413.1463
fact_internet_sales,584,SO44456,1,totalproductcost,486.7066,413.1463
fact_internet_sales,588,SO44460,1,totalproductcost,486.7066,413.1463
fact_internet_sales,591,SO44463,1,totalproductcost,486.7066,413.1463
fact_internet_sales,593,SO44465,1,totalproductcost,486.7066,413.1463
fact_internet_sales,594,SO44466,1,totalproductcost,486.7066,413.1463
fact_internet_sales,599,SO44471,1,totalproductcost,486.7066,413.1463
fact_internet_sales,602,SO44474,1,totalproductcost,486.7066,413.1463
fact_internet_sales,626,SO44588,1,totalproductcost,486.7066,413.1463
fact_internet_sales,629,SO44591,1,totalproductcost,486.7066,413.1463
fact_internet_sales,641,SO44603,1,totalproductcost,486.7066,413.1463
fact_internet_sales,642,SO44604,1,totalproductcost,486.7066,413.1463
fact_internet_sales,662,SO44624,1,totalproductcost,486.7066,413.1463
fact_internet_sales,677,SO44639,1,totalproductcost,486.7066,413.1463
fact_internet_sales,680,SO44642,1,totalproductcost,486.7066,413.1463
fact_internet_sales,691,SO44653,1,totalproductcost,486.7066,413.1463
fact_internet_sales,699,SO44661,1,totalproductcost,486.7066,413.1463
fact_internet_sales,703,SO44665,1,totalproductcost,486.7066,413.1463
fact_internet_sales,713,SO44675,1,totalproductcost,486.7066,413.1463
fact_internet_sales,719,SO44681,1,totalproductcost,486.7066,413.1463
fact_internet_sales,725,SO44687,1,totalproductcost,486.7066,413.1463
fact_internet_sales,736,SO44698,1,totalproductcost,486.7066,413.1463
fact_internet_sales,739,SO44701,1,totalproductcost,486.7066,413.1463
fact_internet_sales,755,SO44717,1,totalproductcost,486.7066,413.1463
fact_internet_sales,759,SO44721,1,totalproductcost,486.7066,413.1463
fact_internet_sales,764,SO44726,1,totalproductcost,486.7066,413.1463
fact_internet_sales,774,SO44736,1,totalproductcost,486.7066,413.1463
fact_internet_sales,784,SO44809,1,totalproductcost,486.7066,413.1463
fact_internet_sales,804,SO44829,1,totalproductcost,486.7066,413.1463
fact_internet_sales,824,SO44849,1,totalproductcost,486.7066,413.1463
fact_internet_sales,825,SO44850,1,totalproductcost,486.7066,413.1463
fact_internet_sales,830,SO44855,1,totalproductcost,486.7066,413.1463
fact_internet_sales,831,SO44856,1,totalproductcost,486.7066,413.1463
fact_internet_sales,849,SO44874,1,totalproductcost,486.7066,413.1463
fact_internet_sales,882,SO44907,1,totalproductcost,486.7066,413.1463
fact_internet_sales,895,SO44920,1,totalproductcost,486.7066,413.1463
fact_internet_sales,901,SO44926,1,totalproductcost,486.7066,413.1463
fact_internet_sales,918,SO44943,1,totalproductcost,486.7066,413.1463
fact_internet_sales,919,SO44944,1,totalproductcost,486.7066,413.1463
fact_internet_sales,920,SO44945,1,totalproductcost,486.7066,413.1463
fact_internet_sales,930,SO44955,1,totalproductcost,486.7066,413.1463
fact_internet_sales,2211,SO46681,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2212,SO46682,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2213,SO46683,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2225,SO46695,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2236,SO46706,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2240,SO46710,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2248,SO46718,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2249,SO46719,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2258,SO46728,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2266,SO46736,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2267,SO46737,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2268,SO46738,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2272,SO46742,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2277,SO46747,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2278,SO46748,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2279,SO46749,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2287,SO46757,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2294,SO46764,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2297,SO46767,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2305,SO46775,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2306,SO46776,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2307,SO46777,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2308,SO46778,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2316,SO46786,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2318,SO46788,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2319,SO46789,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2325,SO46795,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2326,SO46796,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2337,SO46807,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2338,SO46808,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2347,SO46817,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2350,SO46820,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2355,SO46825,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2356,SO46826,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2362,SO46832,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2363,SO46833,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2374,SO46844,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2375,SO46845,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2381,SO46851,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2392,SO46862,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2393,SO46863,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2405,SO46875,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2411,SO46881,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2413,SO46883,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2417,SO46887,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2424,SO46894,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2425,SO46895,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2433,SO46903,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2444,SO46914,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2445,SO46915,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2449,SO46919,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2450,SO46920,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2457,SO46927,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2458,SO46928,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2465,SO47074,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2466,SO47075,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2467,SO47076,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2471,SO47080,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2482,SO47091,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2487,SO47096,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2489,SO47098,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2491,SO47100,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2498,SO47107,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2503,SO47112,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2508,SO47117,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2509,SO47118,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2520,SO47129,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2525,SO47134,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2531,SO47140,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2534,SO47143,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2540,SO47149,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2543,SO47152,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2549,SO47158,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2550,SO47159,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2554,SO47163,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2555,SO47164,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2560,SO47169,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2563,SO47172,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2564,SO47173,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2565,SO47174,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2567,SO47176,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2573,SO47182,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2576,SO47185,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2587,SO47196,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2592,SO47201,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2593,SO47202,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2596,SO47205,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2602,SO47211,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2603,SO47212,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2607,SO47216,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2610,SO47219,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2611,SO47220,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2620,SO47229,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2622,SO47231,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2633,SO47242,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2643,SO47252,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2644,SO47253,1,unitprice,2071.4197,2071.4196
fact_internet_sales,2646,SO47255,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2652,SO47261,1,unitprice,2049.0981,2049.0982
fact_internet_sales,2654,SO47263,1,unitprice,2049.0981,2049.0982
