tabla,salesordernumber,salesorderlinenumber,columna_diferente,valor_postgres,valor_sqlserver
fact_reseller_sales,SO43664,3,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43664,4,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43664,5,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43664,6,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43664,7,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43664,8,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43665,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43665,2,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43665,3,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43665,4,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43665,5,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43665,6,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43665,7,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43665,8,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43665,9,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43665,10,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43666,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43666,2,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43666,3,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43666,4,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43666,5,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43666,6,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43667,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43667,2,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43667,3,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43667,4,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,1,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,2,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,3,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,4,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,5,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,6,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,7,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,8,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,9,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,10,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,11,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,12,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,13,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,14,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,15,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,16,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,17,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,18,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,19,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43668,20,shipdate,2011-06-07 00:00:00+00:00,2011-01-05 00:00:00
fact_reseller_sales,SO43659,1,shipdatekey,20110607,20110105
fact_reseller_sales,SO43659,2,shipdatekey,20110607,20110105
fact_reseller_sales,SO43659,3,shipdatekey,20110607,20110105
fact_reseller_sales,SO43659,4,shipdatekey,20110607,20110105
fact_reseller_sales,SO43659,5,shipdatekey,20110607,20110105
fact_reseller_sales,SO43659,6,shipdatekey,20110607,20110105
fact_reseller_sales,SO43659,7,shipdatekey,20110607,20110105
fact_reseller_sales,SO43659,8,shipdatekey,20110607,20110105
fact_reseller_sales,SO43659,9,shipdatekey,20110607,20110105
fact_reseller_sales,SO43659,10,shipdatekey,20110607,20110105
fact_reseller_sales,SO43659,11,shipdatekey,20110607,20110105
fact_reseller_sales,SO43659,12,shipdatekey,20110607,20110105
fact_reseller_sales,SO43660,1,shipdatekey,20110607,20110105
fact_reseller_sales,SO43660,2,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,1,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,2,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,3,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,4,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,5,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,6,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,7,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,8,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,9,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,10,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,11,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,12,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,13,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,14,shipdatekey,20110607,20110105
fact_reseller_sales,SO43661,15,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,1,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,2,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,3,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,4,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,5,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,6,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,7,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,8,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,9,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,10,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,11,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,12,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,13,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,14,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,15,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,16,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,17,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,18,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,19,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,20,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,21,shipdatekey,20110607,20110105
fact_reseller_sales,SO43662,22,shipdatekey,20110607,20110105
fact_reseller_sales,SO43663,1,shipdatekey,20110607,20110105
fact_reseller_sales,SO43664,1,shipdatekey,20110607,20110105
fact_reseller_sales,SO43664,2,shipdatekey,20110607,20110105
fact_reseller_sales,SO43664,3,shipdatekey,20110607,20110105
fact_reseller_sales,SO43664,4,shipdatekey,20110607,20110105
fact_reseller_sales,SO43664,5,shipdatekey,20110607,20110105
fact_reseller_sales,SO43664,6,shipdatekey,20110607,20110105
fact_reseller_sales,SO43664,7,shipdatekey,20110607,20110105
fact_reseller_sales,SO43664,8,shipdatekey,20110607,20110105
fact_reseller_sales,SO43665,1,shipdatekey,20110607,20110105
fact_reseller_sales,SO43665,2,shipdatekey,20110607,20110105
fact_reseller_sales,SO43665,3,shipdatekey,20110607,20110105
fact_reseller_sales,SO43665,4,shipdatekey,20110607,20110105
fact_reseller_sales,SO43665,5,shipdatekey,20110607,20110105
fact_reseller_sales,SO43665,6,shipdatekey,20110607,20110105
fact_reseller_sales,SO43665,7,shipdatekey,20110607,20110105
fact_reseller_sales,SO43665,8,shipdatekey,20110607,20110105
fact_reseller_sales,SO43665,9,shipdatekey,20110607,20110105
fact_reseller_sales,SO43665,10,shipdatekey,20110607,20110105
fact_reseller_sales,SO43666,1,shipdatekey,20110607,20110105
fact_reseller_sales,SO43666,2,shipdatekey,20110607,20110105
fact_reseller_sales,SO43666,3,shipdatekey,20110607,20110105
fact_reseller_sales,SO43666,4,shipdatekey,20110607,20110105
fact_reseller_sales,SO43666,5,shipdatekey,20110607,20110105
fact_reseller_sales,SO43666,6,shipdatekey,20110607,20110105
fact_reseller_sales,SO43667,1,shipdatekey,20110607,20110105
fact_reseller_sales,SO43667,2,shipdatekey,20110607,20110105
fact_reseller_sales,SO43667,3,shipdatekey,20110607,20110105
fact_reseller_sales,SO43667,4,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,1,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,2,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,3,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,4,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,5,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,6,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,7,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,8,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,9,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,10,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,11,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,12,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,13,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,14,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,15,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,16,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,17,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,18,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,19,shipdatekey,20110607,20110105
fact_reseller_sales,SO43668,20,shipdatekey,20110607,20110105
fact_reseller_sales,SO43659,1,taxamt,1971.5149,161.9995
fact_reseller_sales,SO43659,2,taxamt,1971.5149,485.9986
fact_reseller_sales,SO43659,3,taxamt,1971.5149,161.9995
fact_reseller_sales,SO43659,4,taxamt,1971.5149,163.1995
fact_reseller_sales,SO43659,5,taxamt,1971.5149,163.1995
fact_reseller_sales,SO43659,6,taxamt,1971.5149,326.399
fact_reseller_sales,SO43659,7,taxamt,1971.5149,163.1995
fact_reseller_sales,SO43659,8,taxamt,1971.5149,6.9217
fact_reseller_sales,SO43659,9,taxamt,1971.5149,2.3072
fact_reseller_sales,SO43659,10,taxamt,1971.5149,2.736
fact_reseller_sales,SO43659,11,taxamt,1971.5149,0.8298
fact_reseller_sales,SO43659,12,taxamt,1971.5149,6.4597
fact_reseller_sales,SO43660,1,taxamt,124.2483,33.5567
fact_reseller_sales,SO43660,2,taxamt,124.2483,69.9835
fact_reseller_sales,SO43661,1,taxamt,3153.7695,64.7808
fact_reseller_sales,SO43661,2,taxamt,3153.7695,57.1763
fact_reseller_sales,SO43661,3,taxamt,3153.7695,114.3527
fact_reseller_sales,SO43661,4,taxamt,3153.7695,1.6597
fact_reseller_sales,SO43661,5,taxamt,3153.7695,9.2289
fact_reseller_sales,SO43661,6,taxamt,3153.7695,115.6152
fact_reseller_sales,SO43661,7,taxamt,3153.7695,485.9986
fact_reseller_sales,SO43661,8,taxamt,3153.7695,323.999
fact_reseller_sales,SO43661,9,taxamt,3153.7695,3.2298
fact_reseller_sales,SO43661,10,taxamt,3153.7695,130.992
fact_reseller_sales,SO43661,11,taxamt,3153.7695,647.9981
fact_reseller_sales,SO43661,12,taxamt,3153.7695,326.399
fact_reseller_sales,SO43661,13,taxamt,3153.7695,4.6145
fact_reseller_sales,SO43661,14,taxamt,3153.7695,323.999
fact_reseller_sales,SO43661,15,taxamt,3153.7695,8.0746
fact_reseller_sales,SO43662,1,taxamt,2775.1646,100.6701
fact_reseller_sales,SO43662,2,taxamt,2775.1646,167.7836
fact_reseller_sales,SO43662,3,taxamt,2775.1646,29.4301
fact_reseller_sales,SO43662,4,taxamt,2775.1646,279.9341
fact_reseller_sales,SO43662,5,taxamt,2775.1646,44.1452
fact_reseller_sales,SO43662,6,taxamt,2775.1646,167.7836
fact_reseller_sales,SO43662,7,taxamt,2775.1646,100.6701
fact_reseller_sales,SO43662,8,taxamt,2775.1646,67.1134
fact_reseller_sales,SO43662,9,taxamt,2775.1646,171.757
fact_reseller_sales,SO43662,10,taxamt,2775.1646,69.9835
fact_reseller_sales,SO43662,11,taxamt,2775.1646,100.6701
fact_reseller_sales,SO43662,12,taxamt,2775.1646,28.5518
fact_reseller_sales,SO43662,13,taxamt,2775.1646,419.9011
fact_reseller_sales,SO43662,14,taxamt,2775.1646,14.7151
fact_reseller_sales,SO43662,15,taxamt,2775.1646,42.8594
fact_reseller_sales,SO43662,16,taxamt,2775.1646,171.757
fact_reseller_sales,SO43662,17,taxamt,2775.1646,100.6701
fact_reseller_sales,SO43662,18,taxamt,2775.1646,14.7151
fact_reseller_sales,SO43662,19,taxamt,2775.1646,28.5518
fact_reseller_sales,SO43662,20,taxamt,2775.1646,14.2865
fact_reseller_sales,SO43662,21,taxamt,2775.1646,100.6701
fact_reseller_sales,SO43662,22,taxamt,2775.1646,69.9835
fact_reseller_sales,SO43663,1,taxamt,40.2681,33.5567
fact_reseller_sales,SO43664,1,taxamt,2344.9922,163.1995
fact_reseller_sales,SO43664,2,taxamt,2344.9922,647.9981
fact_reseller_sales,SO43664,3,taxamt,2344.9922,2.3072
fact_reseller_sales,SO43664,4,taxamt,2344.9922,2.3072
fact_reseller_sales,SO43664,5,taxamt,2344.9922,323.999
fact_reseller_sales,SO43664,6,taxamt,2344.9922,489.5986
fact_reseller_sales,SO43664,7,taxamt,2344.9922,163.1995
fact_reseller_sales,SO43664,8,taxamt,2344.9922,161.9995
fact_reseller_sales,SO43665,1,taxamt,1375.9427,3.2298
fact_reseller_sales,SO43665,2,taxamt,1375.9427,163.1995
fact_reseller_sales,SO43665,3,taxamt,1375.9427,1.6149
fact_reseller_sales,SO43665,4,taxamt,1375.9427,4.6145
fact_reseller_sales,SO43665,5,taxamt,1375.9427,323.999
fact_reseller_sales,SO43665,6,taxamt,1375.9427,0.8298
fact_reseller_sales,SO43665,7,taxamt,1375.9427,323.999
fact_reseller_sales,SO43665,8,taxamt,1375.9427,161.9995
fact_reseller_sales,SO43665,9,taxamt,1375.9427,2.736
fact_reseller_sales,SO43665,10,taxamt,1375.9427,161.9995
fact_reseller_sales,SO43666,1,taxamt,486.3747,33.5567
fact_reseller_sales,SO43666,2,taxamt,486.3747,171.757
fact_reseller_sales,SO43666,3,taxamt,486.3747,28.5518
fact_reseller_sales,SO43666,4,taxamt,486.3747,69.9835
fact_reseller_sales,SO43666,5,taxamt,486.3747,67.1134
fact_reseller_sales,SO43666,6,taxamt,486.3747,33.5567
fact_reseller_sales,SO43667,1,taxamt,586.1203,1.368
fact_reseller_sales,SO43667,2,taxamt,586.1203,163.1995
fact_reseller_sales,SO43667,3,taxamt,586.1203,161.9995
fact_reseller_sales,SO43667,4,taxamt,586.1203,161.9995
fact_reseller_sales,SO43668,1,taxamt,3461.7654,209.9506
fact_reseller_sales,SO43668,2,taxamt,3461.7654,343.5139
fact_reseller_sales,SO43668,3,taxamt,3461.7654,234.897
fact_reseller_sales,SO43668,4,taxamt,3461.7654,201.3403
fact_reseller_sales,SO43668,5,taxamt,3461.7654,13.8434
fact_reseller_sales,SO43668,6,taxamt,3461.7654,88.2903
fact_reseller_sales,SO43668,7,taxamt,3461.7654,3.2298
fact_reseller_sales,SO43668,8,taxamt,3461.7654,3.2298
fact_reseller_sales,SO43668,9,taxamt,3461.7654,139.967
fact_reseller_sales,SO43668,10,taxamt,3461.7654,1.6597
fact_reseller_sales,SO43668,11,taxamt,3461.7654,29.4301
fact_reseller_sales,SO43668,12,taxamt,3461.7654,209.9506
fact_reseller_sales,SO43668,13,taxamt,3461.7654,100.6701
fact_reseller_sales,SO43668,14,taxamt,3461.7654,67.1134
fact_reseller_sales,SO43668,15,taxamt,3461.7654,44.1452
fact_reseller_sales,SO43668,16,taxamt,3461.7654,67.1134
fact_reseller_sales,SO43668,17,taxamt,3461.7654,67.1134
fact_reseller_sales,SO43668,18,taxamt,3461.7654,29.4301
fact_reseller_sales,SO43668,19,taxamt,3461.7654,2.3072
fact_reseller_sales,SO43668,20,taxamt,3461.7654,67.1134
fact_reseller_sales,SO43659,8,totalproductcost,115.4769,95.1732
fact_reseller_sales,SO43659,9,totalproductcost,38.4923,31.7244
fact_reseller_sales,SO43659,11,totalproductcost,13.8446,11.4104
fact_reseller_sales,SO43659,12,totalproductcost,52.3452,48.1112
fact_reseller_sales,SO43660,1,totalproductcost,486.7066,413.1463
fact_reseller_sales,SO43661,2,totalproductcost,739.041,617.0281
fact_reseller_sales,SO43661,3,totalproductcost,1478.082,1234.0562
fact_reseller_sales,SO43661,4,totalproductcost,27.6892,22.8208
fact_reseller_sales,SO43661,5,totalproductcost,153.9692,126.8976
fact_reseller_sales,SO43661,6,totalproductcost,1494.4004,1247.6806
fact_reseller_sales,SO43661,9,totalproductcost,26.1726,24.0556
fact_reseller_sales,SO43661,13,totalproductcost,76.9846,63.4488
fact_reseller_sales,SO43661,15,totalproductcost,65.4315,60.139
fact_reseller_sales,SO43662,1,totalproductcost,1460.1198,1239.4389
fact_reseller_sales,SO43662,2,totalproductcost,2433.533,2065.7315
fact_reseller_sales,SO43662,3,totalproductcost,374.3142,362.9714
fact_reseller_sales,SO43662,5,totalproductcost,561.4713,544.4571
fact_reseller_sales,SO43662,6,totalproductcost,2433.533,2065.7315
fact_reseller_sales,SO43662,7,totalproductcost,1460.1198,1239.4389
fact_reseller_sales,SO43662,8,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43662,11,totalproductcost,1460.1198,1239.4389
fact_reseller_sales,SO43662,14,totalproductcost,187.1571,181.4857
fact_reseller_sales,SO43662,15,totalproductcost,613.8753,528.5991
fact_reseller_sales,SO43662,17,totalproductcost,1460.1198,1239.4389
fact_reseller_sales,SO43662,18,totalproductcost,187.1571,181.4857
fact_reseller_sales,SO43662,20,totalproductcost,204.6251,176.1997
fact_reseller_sales,SO43662,21,totalproductcost,1460.1198,1239.4389
fact_reseller_sales,SO43663,1,totalproductcost,486.7066,413.1463
fact_reseller_sales,SO43664,3,totalproductcost,38.4923,31.7244
fact_reseller_sales,SO43664,4,totalproductcost,38.4923,31.7244
fact_reseller_sales,SO43665,1,totalproductcost,26.1726,24.0556
fact_reseller_sales,SO43665,3,totalproductcost,13.0863,12.0278
fact_reseller_sales,SO43665,4,totalproductcost,76.9846,63.4488
fact_reseller_sales,SO43665,6,totalproductcost,13.8446,11.4104
fact_reseller_sales,SO43666,1,totalproductcost,486.7066,413.1463
fact_reseller_sales,SO43666,5,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43666,6,totalproductcost,486.7066,413.1463
fact_reseller_sales,SO43668,3,totalproductcost,3406.9462,2892.0241
fact_reseller_sales,SO43668,4,totalproductcost,2920.2396,2478.8778
fact_reseller_sales,SO43668,5,totalproductcost,230.9538,190.3464
fact_reseller_sales,SO43668,6,totalproductcost,1122.9426,1088.9142
fact_reseller_sales,SO43668,7,totalproductcost,26.1726,24.0556
fact_reseller_sales,SO43668,8,totalproductcost,26.1726,24.0556
fact_reseller_sales,SO43668,10,totalproductcost,27.6892,22.8208
fact_reseller_sales,SO43668,11,totalproductcost,374.3142,362.9714
fact_reseller_sales,SO43668,13,totalproductcost,1460.1198,1239.4389
fact_reseller_sales,SO43668,14,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43668,15,totalproductcost,561.4713,544.4571
fact_reseller_sales,SO43668,16,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43668,17,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43668,18,totalproductcost,374.3142,362.9714
fact_reseller_sales,SO43668,19,totalproductcost,38.4923,31.7244
fact_reseller_sales,SO43668,20,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43668,23,totalproductcost,1946.8264,1652.5852
fact_reseller_sales,SO43668,24,totalproductcost,613.8753,528.5991
fact_reseller_sales,SO43668,25,totalproductcost,153.9692,126.8976
fact_reseller_sales,SO43668,26,totalproductcost,613.8753,528.5991
fact_reseller_sales,SO43668,27,totalproductcost,13.0863,12.0278
fact_reseller_sales,SO43668,29,totalproductcost,1460.1198,1239.4389
fact_reseller_sales,SO43669,1,totalproductcost,739.041,617.0281
fact_reseller_sales,SO43671,2,totalproductcost,76.9846,63.4488
fact_reseller_sales,SO43671,4,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43671,6,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43671,8,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43671,9,totalproductcost,38.4923,31.7244
fact_reseller_sales,SO43671,10,totalproductcost,13.0863,12.0278
fact_reseller_sales,SO43671,11,totalproductcost,13.0863,12.0278
fact_reseller_sales,SO43673,2,totalproductcost,115.4769,95.1732
fact_reseller_sales,SO43673,3,totalproductcost,187.1571,181.4857
fact_reseller_sales,SO43673,4,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43673,5,totalproductcost,486.7066,413.1463
fact_reseller_sales,SO43673,6,totalproductcost,409.2502,352.3994
fact_reseller_sales,SO43673,7,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43673,8,totalproductcost,6.9223,5.7052
fact_reseller_sales,SO43673,9,totalproductcost,26.1726,24.0556
fact_reseller_sales,SO43673,10,totalproductcost,13.0863,12.0278
fact_reseller_sales,SO43673,11,totalproductcost,52.3452,48.1112
fact_reseller_sales,SO43675,1,totalproductcost,1946.8264,1652.5852
fact_reseller_sales,SO43675,2,totalproductcost,65.4315,60.139
fact_reseller_sales,SO43675,3,totalproductcost,409.2502,352.3994
fact_reseller_sales,SO43675,4,totalproductcost,13.0863,12.0278
fact_reseller_sales,SO43675,5,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43675,7,totalproductcost,13.8446,11.4104
fact_reseller_sales,SO43675,9,totalproductcost,115.4769,95.1732
fact_reseller_sales,SO43677,1,totalproductcost,115.4769,95.1732
fact_reseller_sales,SO43677,4,totalproductcost,486.7066,413.1463
fact_reseller_sales,SO43677,5,totalproductcost,26.1726,24.0556
fact_reseller_sales,SO43677,6,totalproductcost,1946.8264,1652.5852
fact_reseller_sales,SO43677,7,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43677,8,totalproductcost,486.7066,413.1463
fact_reseller_sales,SO43677,9,totalproductcost,34.6115,28.526
fact_reseller_sales,SO43677,10,totalproductcost,13.0863,12.0278
fact_reseller_sales,SO43677,12,totalproductcost,374.3142,362.9714
fact_reseller_sales,SO43678,1,totalproductcost,486.7066,413.1463
fact_reseller_sales,SO43678,2,totalproductcost,409.2502,352.3994
fact_reseller_sales,SO43678,3,totalproductcost,486.7066,413.1463
fact_reseller_sales,SO43678,5,totalproductcost,1460.1198,1239.4389
fact_reseller_sales,SO43678,6,totalproductcost,973.4132,826.2926
fact_reseller_sales,SO43678,7,totalproductcost,20.7669,17.1156
fact_reseller_sales,SO43678,8,totalproductcost,52.3452,48.1112
fact_reseller_sales,SO43875,10,unitprice,1971.9941,1971.9942
fact_reseller_sales,SO43875,12,unitprice,1957.4941,1957.4942
fact_reseller_sales,SO43884,17,unitprice,1971.9941,1971.9942
fact_reseller_sales,SO44100,9,unitprice,1957.4941,1957.4942
fact_reseller_sales,SO44518,3,unitprice,1957.4941,1957.4942
fact_reseller_sales,SO44518,8,unitprice,1957.4941,1957.4942
fact_reseller_sales,SO44534,10,unitprice,1957.4941,1957.4942
fact_reseller_sales,SO44795,18,unitprice,1971.9941,1971.9942
fact_reseller_sales,SO46090,13,unitprice,1957.4941,1957.4942
fact_reseller_sales,SO46647,20,unitprice,1201.4233,1201.4234
fact_reseller_sales,SO46944,27,unitprice,1201.4233,1201.4234
fact_reseller_sales,SO47451,5,unitprice,1201.4233,1201.4234
fact_reseller_sales,SO47451,24,unitprice,1201.4233,1201.4234
fact_reseller_sales,SO47986,31,unitprice,1201.4233,1201.4234
fact_reseller_sales,SO48306,6,unitprice,1201.4233,1201.4234
fact_reseller_sales,SO48306,17,unitprice,1201.4233,1201.4234
fact_reseller_sales,SO48746,18,unitprice,1201.4233,1201.4234
fact_reseller_sales,SO50310,2,unitprice,1201.4233,1201.4234
