tabla,fila_index,resellerkey,columna_diferente,valor_postgres,valor_sqlserver
dim_reseller,232,233,businesstype,Value Added Reseller,Warehouse
dim_reseller,233,234,businesstype,Warehouse,Value Added Reseller
dim_reseller,235,236,businesstype,Value Added Reseller,Warehouse
dim_reseller,236,237,businesstype,Warehouse,Value Added Reseller
dim_reseller,238,239,businesstype,Value Added Reseller,Warehouse
dim_reseller,239,240,businesstype,Warehouse,Value Added Reseller
dim_reseller,241,242,businesstype,Value Added Reseller,Warehouse
dim_reseller,242,243,businesstype,Warehouse,Value Added Reseller
dim_reseller,244,245,businesstype,Value Added Reseller,Warehouse
dim_reseller,245,246,businesstype,Warehouse,Value Added Reseller
dim_reseller,247,248,businesstype,Value Added Reseller,Warehouse
dim_reseller,248,249,businesstype,Warehouse,Value Added Reseller
dim_reseller,250,251,businesstype,Value Added Reseller,Warehouse
dim_reseller,251,252,businesstype,Warehouse,Value Added Reseller
dim_reseller,253,254,businesstype,Value Added Reseller,Warehouse
dim_reseller,254,255,businesstype,Warehouse,Value Added Reseller
dim_reseller,256,257,businesstype,Value Added Reseller,Warehouse
dim_reseller,257,258,businesstype,Warehouse,Value Added Reseller
dim_reseller,259,260,businesstype,Value Added Reseller,Warehouse
dim_reseller,260,261,businesstype,Warehouse,Value Added Reseller
dim_reseller,262,263,businesstype,Value Added Reseller,Warehouse
dim_reseller,263,264,businesstype,Warehouse,Value Added Reseller
dim_reseller,265,266,businesstype,Value Added Reseller,Warehouse
dim_reseller,266,267,businesstype,Warehouse,Value Added Reseller
dim_reseller,268,269,businesstype,Value Added Reseller,Warehouse
dim_reseller,269,270,businesstype,Warehouse,Value Added Reseller
dim_reseller,271,272,businesstype,Value Added Reseller,Warehouse
dim_reseller,272,273,businesstype,Warehouse,Value Added Reseller
dim_reseller,274,275,businesstype,Value Added Reseller,Warehouse
dim_reseller,275,276,businesstype,Warehouse,Value Added Reseller
dim_reseller,277,278,businesstype,Value Added Reseller,Warehouse
dim_reseller,278,279,businesstype,Warehouse,Value Added Reseller
dim_reseller,280,281,businesstype,Value Added Reseller,Warehouse
dim_reseller,281,282,businesstype,Warehouse,Value Added Reseller
dim_reseller,283,284,businesstype,Value Added Reseller,Warehouse
dim_reseller,284,285,businesstype,Warehouse,Value Added Reseller
dim_reseller,286,287,businesstype,Value Added Reseller,Warehouse
dim_reseller,287,288,businesstype,Warehouse,Value Added Reseller
dim_reseller,289,290,businesstype,Value Added Reseller,Warehouse
dim_reseller,290,291,businesstype,Warehouse,Value Added Reseller
dim_reseller,292,293,businesstype,Value Added Reseller,Warehouse
dim_reseller,293,294,businesstype,Warehouse,Value Added Reseller
dim_reseller,295,296,businesstype,Value Added Reseller,Warehouse
dim_reseller,296,297,businesstype,Warehouse,Value Added Reseller
dim_reseller,298,299,businesstype,Value Added Reseller,Warehouse
dim_reseller,299,300,businesstype,Warehouse,Value Added Reseller
dim_reseller,301,302,businesstype,Value Added Reseller,Warehouse
dim_reseller,302,303,businesstype,Warehouse,Value Added Reseller
dim_reseller,304,305,businesstype,Value Added Reseller,Warehouse
dim_reseller,305,306,businesstype,Warehouse,Value Added Reseller
dim_reseller,307,308,businesstype,Value Added Reseller,Warehouse
dim_reseller,308,309,businesstype,Warehouse,Value Added Reseller
dim_reseller,310,311,businesstype,Value Added Reseller,Warehouse
dim_reseller,311,312,businesstype,Warehouse,Value Added Reseller
dim_reseller,313,314,businesstype,Value Added Reseller,Warehouse
dim_reseller,314,315,businesstype,Warehouse,Value Added Reseller
dim_reseller,316,317,businesstype,Value Added Reseller,Warehouse
dim_reseller,317,318,businesstype,Warehouse,Value Added Reseller
dim_reseller,319,320,businesstype,Value Added Reseller,Warehouse
dim_reseller,320,321,businesstype,Warehouse,Value Added Reseller
dim_reseller,322,323,businesstype,Value Added Reseller,Warehouse
dim_reseller,323,324,businesstype,Warehouse,Value Added Reseller
dim_reseller,325,326,businesstype,Value Added Reseller,Warehouse
dim_reseller,326,327,businesstype,Warehouse,Value Added Reseller
dim_reseller,327,328,businesstype,Warehouse,Value Added Reseller
dim_reseller,329,330,businesstype,Value Added Reseller,Warehouse
dim_reseller,330,331,businesstype,Warehouse,Value Added Reseller
dim_reseller,332,333,businesstype,Value Added Reseller,Warehouse
dim_reseller,333,334,businesstype,Warehouse,Value Added Reseller
dim_reseller,335,336,businesstype,Value Added Reseller,Warehouse
dim_reseller,336,337,businesstype,Warehouse,Value Added Reseller
dim_reseller,338,339,businesstype,Value Added Reseller,Warehouse
dim_reseller,339,340,businesstype,Warehouse,Value Added Reseller
dim_reseller,341,342,businesstype,Value Added Reseller,Warehouse
dim_reseller,342,343,businesstype,Warehouse,Value Added Reseller
dim_reseller,344,345,businesstype,Value Added Reseller,Warehouse
dim_reseller,345,346,businesstype,Warehouse,Value Added Reseller
dim_reseller,347,348,businesstype,Value Added Reseller,Warehouse
dim_reseller,348,349,businesstype,Warehouse,Value Added Reseller
dim_reseller,350,351,businesstype,Value Added Reseller,Warehouse
dim_reseller,351,352,businesstype,Warehouse,Value Added Reseller
dim_reseller,353,354,businesstype,Value Added Reseller,Warehouse
dim_reseller,354,355,businesstype,Warehouse,Value Added Reseller
dim_reseller,356,357,businesstype,Value Added Reseller,Warehouse
dim_reseller,357,358,businesstype,Warehouse,Value Added Reseller
dim_reseller,359,360,businesstype,Value Added Reseller,Warehouse
dim_reseller,360,361,businesstype,Warehouse,Value Added Reseller
dim_reseller,362,363,businesstype,Value Added Reseller,Warehouse
dim_reseller,363,364,businesstype,Warehouse,Value Added Reseller
dim_reseller,365,366,businesstype,Value Added Reseller,Warehouse
dim_reseller,366,367,businesstype,Warehouse,Value Added Reseller
dim_reseller,368,369,businesstype,Value Added Reseller,Warehouse
dim_reseller,369,370,businesstype,Warehouse,Value Added Reseller
dim_reseller,371,372,businesstype,Value Added Reseller,Warehouse
dim_reseller,372,373,businesstype,Warehouse,Value Added Reseller
dim_reseller,374,375,businesstype,Value Added Reseller,Warehouse
dim_reseller,375,376,businesstype,Warehouse,Value Added Reseller
dim_reseller,377,378,businesstype,Value Added Reseller,Warehouse
dim_reseller,378,379,businesstype,Warehouse,Value Added Reseller
dim_reseller,380,381,businesstype,Value Added Reseller,Warehouse
dim_reseller,381,382,businesstype,Warehouse,Value Added Reseller
dim_reseller,383,384,businesstype,Value Added Reseller,Warehouse
dim_reseller,384,385,businesstype,Warehouse,Value Added Reseller
dim_reseller,386,387,businesstype,Value Added Reseller,Warehouse
dim_reseller,387,388,businesstype,Warehouse,Value Added Reseller
dim_reseller,389,390,businesstype,Value Added Reseller,Warehouse
dim_reseller,390,391,businesstype,Warehouse,Value Added Reseller
dim_reseller,392,393,businesstype,Value Added Reseller,Warehouse
dim_reseller,393,394,businesstype,Warehouse,Value Added Reseller
dim_reseller,395,396,businesstype,Value Added Reseller,Warehouse
dim_reseller,396,397,businesstype,Warehouse,Value Added Reseller
dim_reseller,398,399,businesstype,Value Added Reseller,Warehouse
dim_reseller,399,400,businesstype,Warehouse,Value Added Reseller
dim_reseller,401,402,businesstype,Value Added Reseller,Warehouse
dim_reseller,402,403,businesstype,Warehouse,Value Added Reseller
dim_reseller,404,405,businesstype,Value Added Reseller,Warehouse
dim_reseller,405,406,businesstype,Warehouse,Value Added Reseller
dim_reseller,407,408,businesstype,Value Added Reseller,Warehouse
dim_reseller,408,409,businesstype,Warehouse,Value Added Reseller
dim_reseller,410,411,businesstype,Value Added Reseller,Warehouse
dim_reseller,411,412,businesstype,Warehouse,Value Added Reseller
dim_reseller,413,414,businesstype,Value Added Reseller,Warehouse
dim_reseller,414,415,businesstype,Warehouse,Value Added Reseller
dim_reseller,416,417,businesstype,Value Added Reseller,Warehouse
dim_reseller,417,418,businesstype,Warehouse,Value Added Reseller
dim_reseller,419,420,businesstype,Value Added Reseller,Warehouse
dim_reseller,420,421,businesstype,Warehouse,Value Added Reseller
dim_reseller,422,423,businesstype,Value Added Reseller,Warehouse
dim_reseller,423,424,businesstype,Warehouse,Value Added Reseller
dim_reseller,425,426,businesstype,Value Added Reseller,Warehouse
dim_reseller,426,427,businesstype,Warehouse,Value Added Reseller
dim_reseller,428,429,businesstype,Value Added Reseller,Warehouse
dim_reseller,429,430,businesstype,Warehouse,Value Added Reseller
dim_reseller,431,432,businesstype,Value Added Reseller,Warehouse
dim_reseller,432,433,businesstype,Warehouse,Value Added Reseller
dim_reseller,434,435,businesstype,Value Added Reseller,Warehouse
dim_reseller,435,436,businesstype,Warehouse,Value Added Reseller
dim_reseller,436,437,businesstype,Warehouse,Value Added Reseller
dim_reseller,438,439,businesstype,Value Added Reseller,Warehouse
dim_reseller,439,440,businesstype,Warehouse,Value Added Reseller
dim_reseller,441,442,businesstype,Value Added Reseller,Warehouse
dim_reseller,442,443,businesstype,Warehouse,Value Added Reseller
dim_reseller,444,445,businesstype,Value Added Reseller,Warehouse
dim_reseller,445,446,businesstype,Warehouse,Value Added Reseller
dim_reseller,447,448,businesstype,Value Added Reseller,Warehouse
dim_reseller,448,449,businesstype,Warehouse,Value Added Reseller
dim_reseller,450,451,businesstype,Value Added Reseller,Warehouse
dim_reseller,451,452,businesstype,Warehouse,Value Added Reseller
dim_reseller,453,454,businesstype,Value Added Reseller,Warehouse
dim_reseller,454,455,businesstype,Warehouse,Value Added Reseller
dim_reseller,456,457,businesstype,Value Added Reseller,Warehouse
dim_reseller,457,458,businesstype,Warehouse,Value Added Reseller
dim_reseller,459,460,businesstype,Value Added Reseller,Warehouse
dim_reseller,460,461,businesstype,Warehouse,Value Added Reseller
dim_reseller,462,463,businesstype,Value Added Reseller,Warehouse
dim_reseller,463,464,businesstype,Warehouse,Value Added Reseller
dim_reseller,465,466,businesstype,Value Added Reseller,Warehouse
dim_reseller,466,467,businesstype,Warehouse,Value Added Reseller
dim_reseller,468,469,businesstype,Value Added Reseller,Warehouse
dim_reseller,469,470,businesstype,Warehouse,Value Added Reseller
dim_reseller,471,472,businesstype,Value Added Reseller,Warehouse
dim_reseller,472,473,businesstype,Warehouse,Value Added Reseller
dim_reseller,474,475,businesstype,Value Added Reseller,Warehouse
dim_reseller,475,476,businesstype,Warehouse,Value Added Reseller
dim_reseller,477,478,businesstype,Value Added Reseller,Warehouse
dim_reseller,478,479,businesstype,Warehouse,Value Added Reseller
dim_reseller,480,481,businesstype,Value Added Reseller,Warehouse
dim_reseller,481,482,businesstype,Warehouse,Value Added Reseller
dim_reseller,483,484,businesstype,Value Added Reseller,Warehouse
dim_reseller,484,485,businesstype,Warehouse,Value Added Reseller
dim_reseller,486,487,businesstype,Value Added Reseller,Warehouse
dim_reseller,487,488,businesstype,Warehouse,Value Added Reseller
dim_reseller,489,490,businesstype,Value Added Reseller,Warehouse
dim_reseller,490,491,businesstype,Warehouse,Value Added Reseller
dim_reseller,492,493,businesstype,Value Added Reseller,Warehouse
dim_reseller,493,494,businesstype,Warehouse,Value Added Reseller
dim_reseller,495,496,businesstype,Value Added Reseller,Warehouse
dim_reseller,496,497,businesstype,Warehouse,Value Added Reseller
dim_reseller,498,499,businesstype,Value Added Reseller,Warehouse
dim_reseller,499,500,businesstype,Warehouse,Value Added Reseller
dim_reseller,501,502,businesstype,Value Added Reseller,Warehouse
dim_reseller,502,503,businesstype,Warehouse,Value Added Reseller
dim_reseller,504,505,businesstype,Value Added Reseller,Warehouse
dim_reseller,505,506,businesstype,Warehouse,Value Added Reseller
dim_reseller,507,508,businesstype,Value Added Reseller,Warehouse
dim_reseller,508,509,businesstype,Warehouse,Value Added Reseller
dim_reseller,510,511,businesstype,Value Added Reseller,Warehouse
dim_reseller,511,512,businesstype,Warehouse,Value Added Reseller
dim_reseller,513,514,businesstype,Value Added Reseller,Warehouse
dim_reseller,514,515,businesstype,Warehouse,Value Added Reseller
dim_reseller,516,517,businesstype,Value Added Reseller,Warehouse
dim_reseller,517,518,businesstype,Warehouse,Value Added Reseller
dim_reseller,519,520,businesstype,Value Added Reseller,Warehouse
dim_reseller,520,521,businesstype,Warehouse,Value Added Reseller
dim_reseller,522,523,businesstype,Value Added Reseller,Warehouse
dim_reseller,523,524,businesstype,Warehouse,Value Added Reseller
dim_reseller,525,526,businesstype,Value Added Reseller,Warehouse
dim_reseller,526,527,businesstype,Warehouse,Value Added Reseller
dim_reseller,528,529,businesstype,Value Added Reseller,Warehouse
dim_reseller,529,530,businesstype,Warehouse,Value Added Reseller
dim_reseller,531,532,businesstype,Value Added Reseller,Warehouse
dim_reseller,532,533,businesstype,Warehouse,Value Added Reseller
dim_reseller,534,535,businesstype,Value Added Reseller,Warehouse
dim_reseller,535,536,businesstype,Warehouse,Value Added Reseller
dim_reseller,537,538,businesstype,Value Added Reseller,Warehouse
dim_reseller,538,539,businesstype,Warehouse,Value Added Reseller
dim_reseller,540,541,businesstype,Value Added Reseller,Warehouse
dim_reseller,541,542,businesstype,Warehouse,Value Added Reseller
dim_reseller,543,544,businesstype,Value Added Reseller,Warehouse
dim_reseller,544,545,businesstype,Warehouse,Value Added Reseller
dim_reseller,545,546,businesstype,Warehouse,Value Added Reseller
dim_reseller,547,548,businesstype,Value Added Reseller,Warehouse
dim_reseller,548,549,businesstype,Warehouse,Value Added Reseller
dim_reseller,550,551,businesstype,Value Added Reseller,Warehouse
dim_reseller,551,552,businesstype,Warehouse,Value Added Reseller
dim_reseller,553,554,businesstype,Value Added Reseller,Warehouse
dim_reseller,554,555,businesstype,Warehouse,Value Added Reseller
dim_reseller,556,557,businesstype,Value Added Reseller,Warehouse
dim_reseller,557,558,businesstype,Warehouse,Value Added Reseller
dim_reseller,559,560,businesstype,Value Added Reseller,Warehouse
dim_reseller,560,561,businesstype,Warehouse,Value Added Reseller
dim_reseller,562,563,businesstype,Value Added Reseller,Warehouse
dim_reseller,563,564,businesstype,Warehouse,Value Added Reseller
dim_reseller,565,566,businesstype,Value Added Reseller,Warehouse
dim_reseller,566,567,businesstype,Warehouse,Value Added Reseller
dim_reseller,568,569,businesstype,Value Added Reseller,Warehouse
dim_reseller,569,570,businesstype,Warehouse,Value Added Reseller
dim_reseller,571,572,businesstype,Value Added Reseller,Warehouse
dim_reseller,572,573,businesstype,Warehouse,Value Added Reseller
dim_reseller,574,575,businesstype,Value Added Reseller,Warehouse
dim_reseller,575,576,businesstype,Warehouse,Value Added Reseller
dim_reseller,577,578,businesstype,Value Added Reseller,Warehouse
dim_reseller,578,579,businesstype,Warehouse,Value Added Reseller
dim_reseller,580,581,businesstype,Value Added Reseller,Warehouse
dim_reseller,581,582,businesstype,Warehouse,Value Added Reseller
dim_reseller,583,584,businesstype,Value Added Reseller,Warehouse
dim_reseller,584,585,businesstype,Warehouse,Value Added Reseller
dim_reseller,586,587,businesstype,Value Added Reseller,Warehouse
dim_reseller,587,588,businesstype,Warehouse,Value Added Reseller
dim_reseller,589,590,businesstype,Value Added Reseller,Warehouse
dim_reseller,590,591,businesstype,Warehouse,Value Added Reseller
dim_reseller,592,593,businesstype,Value Added Reseller,Warehouse
dim_reseller,593,594,businesstype,Warehouse,Value Added Reseller
dim_reseller,595,596,businesstype,Value Added Reseller,Warehouse
dim_reseller,596,597,businesstype,Warehouse,Value Added Reseller
dim_reseller,598,599,businesstype,Value Added Reseller,Warehouse
dim_reseller,599,600,businesstype,Warehouse,Value Added Reseller
dim_reseller,601,602,businesstype,Value Added Reseller,Warehouse
dim_reseller,602,603,businesstype,Warehouse,Value Added Reseller
dim_reseller,604,605,businesstype,Value Added Reseller,Warehouse
dim_reseller,605,606,businesstype,Warehouse,Value Added Reseller
dim_reseller,607,608,businesstype,Value Added Reseller,Warehouse
dim_reseller,608,609,businesstype,Warehouse,Value Added Reseller
dim_reseller,610,611,businesstype,Value Added Reseller,Warehouse
dim_reseller,611,612,businesstype,Warehouse,Value Added Reseller
dim_reseller,613,614,businesstype,Value Added Reseller,Warehouse
dim_reseller,614,615,businesstype,Warehouse,Value Added Reseller
dim_reseller,616,617,businesstype,Value Added Reseller,Warehouse
dim_reseller,617,618,businesstype,Warehouse,Value Added Reseller
dim_reseller,619,620,businesstype,Value Added Reseller,Warehouse
dim_reseller,620,621,businesstype,Warehouse,Value Added Reseller
dim_reseller,622,623,businesstype,Value Added Reseller,Warehouse
dim_reseller,623,624,businesstype,Warehouse,Value Added Reseller
dim_reseller,625,626,businesstype,Value Added Reseller,Warehouse
dim_reseller,626,627,businesstype,Warehouse,Value Added Reseller
dim_reseller,628,629,businesstype,Value Added Reseller,Warehouse
dim_reseller,629,630,businesstype,Warehouse,Value Added Reseller
dim_reseller,631,632,businesstype,Value Added Reseller,Warehouse
dim_reseller,632,633,businesstype,Warehouse,Value Added Reseller
dim_reseller,634,635,businesstype,Value Added Reseller,Warehouse
dim_reseller,635,636,businesstype,Warehouse,Value Added Reseller
dim_reseller,637,638,businesstype,Value Added Reseller,Warehouse
dim_reseller,638,639,businesstype,Warehouse,Value Added Reseller
dim_reseller,640,641,businesstype,Value Added Reseller,Warehouse
dim_reseller,641,642,businesstype,Warehouse,Value Added Reseller
dim_reseller,643,644,businesstype,Value Added Reseller,Warehouse
dim_reseller,644,645,businesstype,Warehouse,Value Added Reseller
dim_reseller,646,647,businesstype,Value Added Reseller,Warehouse
dim_reseller,647,648,businesstype,Warehouse,Value Added Reseller
dim_reseller,649,650,businesstype,Value Added Reseller,Warehouse
dim_reseller,650,651,businesstype,Warehouse,Value Added Reseller
dim_reseller,652,653,businesstype,Value Added Reseller,Warehouse
dim_reseller,653,654,businesstype,Warehouse,Value Added Reseller
dim_reseller,654,655,businesstype,Warehouse,Value Added Reseller
dim_reseller,656,657,businesstype,Value Added Reseller,Warehouse
dim_reseller,657,658,businesstype,Warehouse,Value Added Reseller
dim_reseller,659,660,businesstype,Value Added Reseller,Warehouse
dim_reseller,660,661,businesstype,Warehouse,Value Added Reseller
dim_reseller,662,663,businesstype,Value Added Reseller,Warehouse
dim_reseller,663,664,businesstype,Warehouse,Value Added Reseller
dim_reseller,665,666,businesstype,Value Added Reseller,Warehouse
dim_reseller,666,667,businesstype,Warehouse,Value Added Reseller
dim_reseller,668,669,businesstype,Value Added Reseller,Warehouse
dim_reseller,669,670,businesstype,Warehouse,Value Added Reseller
dim_reseller,671,672,businesstype,Value Added Reseller,Warehouse
dim_reseller,672,673,businesstype,Warehouse,Value Added Reseller
dim_reseller,674,675,businesstype,Value Added Reseller,Warehouse
dim_reseller,675,676,businesstype,Warehouse,Value Added Reseller
dim_reseller,677,678,businesstype,Value Added Reseller,Warehouse
dim_reseller,678,679,businesstype,Warehouse,Value Added Reseller
dim_reseller,680,681,businesstype,Value Added Reseller,Warehouse
dim_reseller,681,682,businesstype,Warehouse,Value Added Reseller
dim_reseller,683,684,businesstype,Value Added Reseller,Warehouse
dim_reseller,684,685,businesstype,Warehouse,Value Added Reseller
dim_reseller,686,687,businesstype,Value Added Reseller,Warehouse
dim_reseller,687,688,businesstype,Warehouse,Value Added Reseller
dim_reseller,689,690,businesstype,Value Added Reseller,Warehouse
dim_reseller,690,691,businesstype,Warehouse,Value Added Reseller
dim_reseller,692,693,businesstype,Value Added Reseller,Warehouse
dim_reseller,693,694,businesstype,Warehouse,Value Added Reseller
dim_reseller,695,696,businesstype,Value Added Reseller,Warehouse
dim_reseller,696,697,businesstype,Warehouse,Value Added Reseller
dim_reseller,698,699,businesstype,Value Added Reseller,Warehouse
dim_reseller,699,700,businesstype,Warehouse,Value Added Reseller
dim_reseller,700,701,businesstype,Value Added Reseller,Warehouse
dim_reseller,9,10,geographykey,43,44
dim_reseller,10,11,geographykey,93,96
dim_reseller,11,12,geographykey,93,96
dim_reseller,13,14,geographykey,166,167
dim_reseller,15,16,geographykey,245,247
dim_reseller,27,28,geographykey,94,95
dim_reseller,30,31,geographykey,192,201
dim_reseller,31,32,geographykey,176,177
dim_reseller,33,34,geographykey,271,272
dim_reseller,46,47,geographykey,94,95
dim_reseller,47,48,geographykey,105,106
dim_reseller,63,64,geographykey,94,95
dim_reseller,65,66,geographykey,44,48
dim_reseller,69,70,geographykey,246,244
dim_reseller,82,83,geographykey,87,88
dim_reseller,100,101,geographykey,93,96
dim_reseller,101,102,geographykey,93,96
dim_reseller,103,104,geographykey,129,130
dim_reseller,117,118,geographykey,93,96
dim_reseller,119,120,geographykey,104,105
dim_reseller,121,122,geographykey,123,125
dim_reseller,139,140,geographykey,142,143
dim_reseller,141,142,geographykey,244,268
dim_reseller,154,155,geographykey,93,96
dim_reseller,155,156,geographykey,105,106
dim_reseller,156,157,geographykey,193,204
dim_reseller,159,160,geographykey,265,264
dim_reseller,180,181,geographykey,537,538
dim_reseller,190,191,geographykey,93,96
dim_reseller,191,192,geographykey,93,96
dim_reseller,207,208,geographykey,93,96
dim_reseller,209,210,geographykey,95,94
dim_reseller,226,227,geographykey,95,94
dim_reseller,227,228,geographykey,88,87
dim_reseller,243,244,geographykey,106,107
dim_reseller,244,245,geographykey,100,101
dim_reseller,245,246,geographykey,105,106
dim_reseller,249,250,geographykey,247,250
dim_reseller,262,263,geographykey,45,46
dim_reseller,263,264,geographykey,95,94
dim_reseller,264,265,geographykey,194,202
dim_reseller,280,281,geographykey,105,106
dim_reseller,283,284,geographykey,152,153
dim_reseller,285,286,geographykey,267,266
dim_reseller,299,300,geographykey,89,90
dim_reseller,300,301,geographykey,193,204
dim_reseller,315,316,geographykey,82,83
dim_reseller,316,317,geographykey,46,45
dim_reseller,321,322,geographykey,261,259
dim_reseller,334,335,geographykey,83,82
dim_reseller,335,336,geographykey,106,107
dim_reseller,337,338,geographykey,176,177
dim_reseller,354,355,geographykey,195,193
dim_reseller,390,391,geographykey,196,194
dim_reseller,406,407,geographykey,105,106
dim_reseller,426,427,geographykey,197,199
dim_reseller,441,442,geographykey,95,94
dim_reseller,445,446,geographykey,138,141
dim_reseller,459,460,geographykey,101,100
dim_reseller,465,466,geographykey,259,258
dim_reseller,501,502,geographykey,248,254
dim_reseller,517,518,geographykey,123,125
dim_reseller,519,520,geographykey,249,253
dim_reseller,525,526,geographykey,87,88
dim_reseller,535,536,geographykey,163,165
dim_reseller,537,538,geographykey,250,245
dim_reseller,550,551,geographykey,95,94
dim_reseller,551,552,geographykey,95,94
dim_reseller,552,553,geographykey,198,197
dim_reseller,555,556,geographykey,251,256
dim_reseller,567,568,geographykey,95,94
dim_reseller,569,570,geographykey,104,105
dim_reseller,573,574,geographykey,252,246
dim_reseller,585,586,geographykey,105,106
dim_reseller,586,587,geographykey,90,89
dim_reseller,588,589,geographykey,199,198
dim_reseller,591,592,geographykey,253,251
dim_reseller,603,604,geographykey,538,537
dim_reseller,613,614,geographykey,200,203
dim_reseller,629,630,geographykey,96,93
dim_reseller,630,631,geographykey,96,93
dim_reseller,636,637,geographykey,96,93
dim_reseller,637,638,geographykey,201,200
dim_reseller,640,641,geographykey,254,252
dim_reseller,652,653,geographykey,96,93
dim_reseller,655,656,geographykey,202,196
dim_reseller,658,659,geographykey,255,248
dim_reseller,664,665,geographykey,256,255
dim_reseller,676,677,geographykey,87,88
dim_reseller,677,678,geographykey,96,93
dim_reseller,678,679,geographykey,107,104
dim_reseller,679,680,geographykey,219,218
dim_reseller,684,685,geographykey,106,107
dim_reseller,685,686,geographykey,218,219
dim_reseller,688,689,geographykey,258,249
dim_reseller,3,4,minpaymentamount,None,600.0
dim_reseller,7,8,minpaymentamount,None,600.0
dim_reseller,8,9,minpaymentamount,None,1000.0
dim_reseller,14,15,minpaymentamount,None,600.0
dim_reseller,18,19,minpaymentamount,None,600.0
dim_reseller,19,20,minpaymentamount,None,600.0
dim_reseller,25,26,minpaymentamount,None,600.0
dim_reseller,29,30,minpaymentamount,None,600.0
dim_reseller,30,31,minpaymentamount,None,200.0
dim_reseller,36,37,minpaymentamount,None,600.0
dim_reseller,40,41,minpaymentamount,None,600.0
dim_reseller,41,42,minpaymentamount,None,1000.0
dim_reseller,47,48,minpaymentamount,None,600.0
dim_reseller,51,52,minpaymentamount,None,600.0
dim_reseller,52,53,minpaymentamount,None,600.0
dim_reseller,58,59,minpaymentamount,None,600.0
dim_reseller,62,63,minpaymentamount,None,600.0
dim_reseller,63,64,minpaymentamount,None,200.0
dim_reseller,69,70,minpaymentamount,None,600.0
dim_reseller,73,74,minpaymentamount,None,600.0
dim_reseller,74,75,minpaymentamount,None,1000.0
dim_reseller,80,81,minpaymentamount,None,600.0
dim_reseller,84,85,minpaymentamount,None,600.0
dim_reseller,85,86,minpaymentamount,None,600.0
dim_reseller,91,92,minpaymentamount,None,600.0
dim_reseller,95,96,minpaymentamount,None,600.0
dim_reseller,96,97,minpaymentamount,None,200.0
dim_reseller,102,103,minpaymentamount,None,600.0
dim_reseller,106,107,minpaymentamount,None,600.0
dim_reseller,107,108,minpaymentamount,None,1000.0
dim_reseller,113,114,minpaymentamount,None,600.0
dim_reseller,117,118,minpaymentamount,None,600.0
dim_reseller,118,119,minpaymentamount,None,200.0
dim_reseller,124,125,minpaymentamount,None,600.0
dim_reseller,128,129,minpaymentamount,None,600.0
dim_reseller,129,130,minpaymentamount,None,1000.0
dim_reseller,135,136,minpaymentamount,None,600.0
dim_reseller,139,140,minpaymentamount,None,600.0
dim_reseller,140,141,minpaymentamount,None,600.0
dim_reseller,146,147,minpaymentamount,None,600.0
dim_reseller,150,151,minpaymentamount,None,600.0
dim_reseller,151,152,minpaymentamount,None,200.0
dim_reseller,157,158,minpaymentamount,None,600.0
dim_reseller,161,162,minpaymentamount,None,600.0
dim_reseller,162,163,minpaymentamount,None,1000.0
dim_reseller,168,169,minpaymentamount,None,600.0
dim_reseller,172,173,minpaymentamount,None,600.0
dim_reseller,173,174,minpaymentamount,None,600.0
dim_reseller,179,180,minpaymentamount,None,600.0
dim_reseller,183,184,minpaymentamount,None,600.0
dim_reseller,184,185,minpaymentamount,None,200.0
dim_reseller,190,191,minpaymentamount,None,600.0
dim_reseller,194,195,minpaymentamount,None,600.0
dim_reseller,195,196,minpaymentamount,None,1000.0
dim_reseller,201,202,minpaymentamount,None,600.0
dim_reseller,205,206,minpaymentamount,None,600.0
dim_reseller,206,207,minpaymentamount,None,600.0
dim_reseller,212,213,minpaymentamount,None,600.0
dim_reseller,216,217,minpaymentamount,None,600.0
dim_reseller,217,218,minpaymentamount,None,200.0
dim_reseller,223,224,minpaymentamount,None,600.0
dim_reseller,227,228,minpaymentamount,None,600.0
dim_reseller,228,229,minpaymentamount,None,600.0
dim_reseller,234,235,minpaymentamount,None,600.0
dim_reseller,238,239,minpaymentamount,None,600.0
dim_reseller,239,240,minpaymentamount,None,200.0
dim_reseller,245,246,minpaymentamount,None,600.0
dim_reseller,249,250,minpaymentamount,None,600.0
dim_reseller,250,251,minpaymentamount,None,1000.0
dim_reseller,256,257,minpaymentamount,None,600.0
dim_reseller,260,261,minpaymentamount,None,600.0
dim_reseller,261,262,minpaymentamount,None,600.0
dim_reseller,267,268,minpaymentamount,None,600.0
dim_reseller,271,272,minpaymentamount,None,600.0
dim_reseller,272,273,minpaymentamount,None,200.0
dim_reseller,278,279,minpaymentamount,None,600.0
dim_reseller,282,283,minpaymentamount,None,600.0
dim_reseller,283,284,minpaymentamount,None,1000.0
dim_reseller,289,290,minpaymentamount,None,600.0
dim_reseller,293,294,minpaymentamount,None,600.0
dim_reseller,294,295,minpaymentamount,None,600.0
dim_reseller,300,301,minpaymentamount,None,600.0
dim_reseller,304,305,minpaymentamount,None,600.0
dim_reseller,305,306,minpaymentamount,None,200.0
dim_reseller,311,312,minpaymentamount,None,600.0
dim_reseller,315,316,minpaymentamount,None,600.0
dim_reseller,316,317,minpaymentamount,None,1000.0
dim_reseller,322,323,minpaymentamount,None,600.0
dim_reseller,326,327,minpaymentamount,None,600.0
dim_reseller,327,328,minpaymentamount,None,200.0
dim_reseller,333,334,minpaymentamount,None,600.0
