tabla,fila_index,datekey,columna_diferente,valor_postgres,valor_sqlserver
dim_date,3109,20130707,fulldatealternatekey,2013-07-07 00:00:00,2013-07-07
dim_date,3110,20130708,fulldatealternatekey,2013-07-08 00:00:00,2013-07-08
dim_date,3111,20130709,fulldatealternatekey,2013-07-09 00:00:00,2013-07-09
dim_date,3112,20130710,fulldatealternatekey,2013-07-10 00:00:00,2013-07-10
dim_date,3113,20130711,fulldatealternatekey,2013-07-11 00:00:00,2013-07-11
dim_date,3114,20130712,fulldatealternatekey,2013-07-12 00:00:00,2013-07-12
dim_date,3115,20130713,fulldatealternatekey,2013-07-13 00:00:00,2013-07-13
dim_date,3116,20130714,fulldatealternatekey,2013-07-14 00:00:00,2013-07-14
dim_date,3117,20130715,fulldatealternatekey,2013-07-15 00:00:00,2013-07-15
dim_date,3118,20130716,fulldatealternatekey,2013-07-16 00:00:00,2013-07-16
dim_date,3119,20130717,fulldatealternatekey,2013-07-17 00:00:00,2013-07-17
dim_date,3120,20130718,fulldatealternatekey,2013-07-18 00:00:00,2013-07-18
dim_date,3121,20130719,fulldatealternatekey,2013-07-19 00:00:00,2013-07-19
dim_date,3122,20130720,fulldatealternatekey,2013-07-20 00:00:00,2013-07-20
dim_date,3123,20130721,fulldatealternatekey,2013-07-21 00:00:00,2013-07-21
dim_date,3124,20130722,fulldatealternatekey,2013-07-22 00:00:00,2013-07-22
dim_date,3125,20130723,fulldatealternatekey,2013-07-23 00:00:00,2013-07-23
dim_date,3126,20130724,fulldatealternatekey,2013-07-24 00:00:00,2013-07-24
dim_date,3127,20130725,fulldatealternatekey,2013-07-25 00:00:00,2013-07-25
dim_date,3128,20130726,fulldatealternatekey,2013-07-26 00:00:00,2013-07-26
dim_date,3129,20130727,fulldatealternatekey,2013-07-27 00:00:00,2013-07-27
dim_date,3130,20130728,fulldatealternatekey,2013-07-28 00:00:00,2013-07-28
dim_date,3131,20130729,fulldatealternatekey,2013-07-29 00:00:00,2013-07-29
dim_date,3132,20130730,fulldatealternatekey,2013-07-30 00:00:00,2013-07-30
dim_date,3133,20130731,fulldatealternatekey,2013-07-31 00:00:00,2013-07-31
dim_date,3134,20130801,fulldatealternatekey,2013-08-01 00:00:00,2013-08-01
dim_date,3135,20130802,fulldatealternatekey,2013-08-02 00:00:00,2013-08-02
dim_date,3136,20130803,fulldatealternatekey,2013-08-03 00:00:00,2013-08-03
dim_date,3137,20130804,fulldatealternatekey,2013-08-04 00:00:00,2013-08-04
dim_date,3138,20130805,fulldatealternatekey,2013-08-05 00:00:00,2013-08-05
dim_date,3139,20130806,fulldatealternatekey,2013-08-06 00:00:00,2013-08-06
dim_date,3140,20130807,fulldatealternatekey,2013-08-07 00:00:00,2013-08-07
dim_date,3141,20130808,fulldatealternatekey,2013-08-08 00:00:00,2013-08-08
dim_date,3142,20130809,fulldatealternatekey,2013-08-09 00:00:00,2013-08-09
dim_date,3143,20130810,fulldatealternatekey,2013-08-10 00:00:00,2013-08-10
dim_date,3144,20130811,fulldatealternatekey,2013-08-11 00:00:00,2013-08-11
dim_date,3145,20130812,fulldatealternatekey,2013-08-12 00:00:00,2013-08-12
dim_date,3146,20130813,fulldatealternatekey,2013-08-13 00:00:00,2013-08-13
dim_date,3147,20130814,fulldatealternatekey,2013-08-14 00:00:00,2013-08-14
dim_date,3148,20130815,fulldatealternatekey,2013-08-15 00:00:00,2013-08-15
dim_date,3149,20130816,fulldatealternatekey,2013-08-16 00:00:00,2013-08-16
dim_date,3150,20130817,fulldatealternatekey,2013-08-17 00:00:00,2013-08-17
dim_date,3151,20130818,fulldatealternatekey,2013-08-18 00:00:00,2013-08-18
dim_date,3152,20130819,fulldatealternatekey,2013-08-19 00:00:00,2013-08-19
dim_date,3153,20130820,fulldatealternatekey,2013-08-20 00:00:00,2013-08-20
dim_date,3154,20130821,fulldatealternatekey,2013-08-21 00:00:00,2013-08-21
dim_date,3155,20130822,fulldatealternatekey,2013-08-22 00:00:00,2013-08-22
dim_date,3156,20130823,fulldatealternatekey,2013-08-23 00:00:00,2013-08-23
dim_date,3157,20130824,fulldatealternatekey,2013-08-24 00:00:00,2013-08-24
dim_date,3158,20130825,fulldatealternatekey,2013-08-25 00:00:00,2013-08-25
dim_date,3159,20130826,fulldatealternatekey,2013-08-26 00:00:00,2013-08-26
dim_date,3160,20130827,fulldatealternatekey,2013-08-27 00:00:00,2013-08-27
dim_date,3161,20130828,fulldatealternatekey,2013-08-28 00:00:00,2013-08-28
dim_date,3162,20130829,fulldatealternatekey,2013-08-29 00:00:00,2013-08-29
dim_date,3163,20130830,fulldatealternatekey,2013-08-30 00:00:00,2013-08-30
dim_date,3164,20130831,fulldatealternatekey,2013-08-31 00:00:00,2013-08-31
dim_date,3165,20130901,fulldatealternatekey,2013-09-01 00:00:00,2013-09-01
dim_date,3166,20130902,fulldatealternatekey,2013-09-02 00:00:00,2013-09-02
dim_date,3167,20130903,fulldatealternatekey,2013-09-03 00:00:00,2013-09-03
dim_date,3168,20130904,fulldatealternatekey,2013-09-04 00:00:00,2013-09-04
dim_date,3169,20130905,fulldatealternatekey,2013-09-05 00:00:00,2013-09-05
dim_date,3170,20130906,fulldatealternatekey,2013-09-06 00:00:00,2013-09-06
dim_date,3171,20130907,fulldatealternatekey,2013-09-07 00:00:00,2013-09-07
dim_date,3172,20130908,fulldatealternatekey,2013-09-08 00:00:00,2013-09-08
dim_date,3173,20130909,fulldatealternatekey,2013-09-09 00:00:00,2013-09-09
dim_date,3174,20130910,fulldatealternatekey,2013-09-10 00:00:00,2013-09-10
dim_date,3175,20130911,fulldatealternatekey,2013-09-11 00:00:00,2013-09-11
dim_date,3176,20130912,fulldatealternatekey,2013-09-12 00:00:00,2013-09-12
dim_date,3177,20130913,fulldatealternatekey,2013-09-13 00:00:00,2013-09-13
dim_date,3178,20130914,fulldatealternatekey,2013-09-14 00:00:00,2013-09-14
dim_date,3179,20130915,fulldatealternatekey,2013-09-15 00:00:00,2013-09-15
dim_date,3180,20130916,fulldatealternatekey,2013-09-16 00:00:00,2013-09-16
dim_date,3181,20130917,fulldatealternatekey,2013-09-17 00:00:00,2013-09-17
dim_date,3182,20130918,fulldatealternatekey,2013-09-18 00:00:00,2013-09-18
dim_date,3183,20130919,fulldatealternatekey,2013-09-19 00:00:00,2013-09-19
dim_date,3184,20130920,fulldatealternatekey,2013-09-20 00:00:00,2013-09-20
dim_date,3185,20130921,fulldatealternatekey,2013-09-21 00:00:00,2013-09-21
dim_date,3186,20130922,fulldatealternatekey,2013-09-22 00:00:00,2013-09-22
dim_date,3187,20130923,fulldatealternatekey,2013-09-23 00:00:00,2013-09-23
dim_date,3188,20130924,fulldatealternatekey,2013-09-24 00:00:00,2013-09-24
dim_date,3189,20130925,fulldatealternatekey,2013-09-25 00:00:00,2013-09-25
dim_date,3190,20130926,fulldatealternatekey,2013-09-26 00:00:00,2013-09-26
dim_date,3191,20130927,fulldatealternatekey,2013-09-27 00:00:00,2013-09-27
dim_date,3192,20130928,fulldatealternatekey,2013-09-28 00:00:00,2013-09-28
dim_date,3193,20130929,fulldatealternatekey,2013-09-29 00:00:00,2013-09-29
dim_date,3194,20130930,fulldatealternatekey,2013-09-30 00:00:00,2013-09-30
dim_date,3195,20131001,fulldatealternatekey,2013-10-01 00:00:00,2013-10-01
dim_date,3196,20131002,fulldatealternatekey,2013-10-02 00:00:00,2013-10-02
dim_date,3197,20131003,fulldatealternatekey,2013-10-03 00:00:00,2013-10-03
dim_date,3198,20131004,fulldatealternatekey,2013-10-04 00:00:00,2013-10-04
dim_date,3199,20131005,fulldatealternatekey,2013-10-05 00:00:00,2013-10-05
dim_date,3200,20131006,fulldatealternatekey,2013-10-06 00:00:00,2013-10-06
dim_date,3201,20131007,fulldatealternatekey,2013-10-07 00:00:00,2013-10-07
dim_date,3202,20131008,fulldatealternatekey,2013-10-08 00:00:00,2013-10-08
dim_date,3203,20131009,fulldatealternatekey,2013-10-09 00:00:00,2013-10-09
dim_date,3204,20131010,fulldatealternatekey,2013-10-10 00:00:00,2013-10-10
dim_date,3205,20131011,fulldatealternatekey,2013-10-11 00:00:00,2013-10-11
dim_date,3206,20131012,fulldatealternatekey,2013-10-12 00:00:00,2013-10-12
dim_date,3207,20131013,fulldatealternatekey,2013-10-13 00:00:00,2013-10-13
dim_date,3208,20131014,fulldatealternatekey,2013-10-14 00:00:00,2013-10-14
dim_date,3209,20131015,fulldatealternatekey,2013-10-15 00:00:00,2013-10-15
dim_date,3210,20131016,fulldatealternatekey,2013-10-16 00:00:00,2013-10-16
dim_date,3211,20131017,fulldatealternatekey,2013-10-17 00:00:00,2013-10-17
dim_date,3212,20131018,fulldatealternatekey,2013-10-18 00:00:00,2013-10-18
dim_date,3213,20131019,fulldatealternatekey,2013-10-19 00:00:00,2013-10-19
dim_date,3214,20131020,fulldatealternatekey,2013-10-20 00:00:00,2013-10-20
dim_date,3215,20131021,fulldatealternatekey,2013-10-21 00:00:00,2013-10-21
dim_date,3216,20131022,fulldatealternatekey,2013-10-22 00:00:00,2013-10-22
dim_date,3217,20131023,fulldatealternatekey,2013-10-23 00:00:00,2013-10-23
dim_date,3218,20131024,fulldatealternatekey,2013-10-24 00:00:00,2013-10-24
dim_date,3219,20131025,fulldatealternatekey,2013-10-25 00:00:00,2013-10-25
dim_date,3220,20131026,fulldatealternatekey,2013-10-26 00:00:00,2013-10-26
dim_date,3221,20131027,fulldatealternatekey,2013-10-27 00:00:00,2013-10-27
dim_date,3222,20131028,fulldatealternatekey,2013-10-28 00:00:00,2013-10-28
dim_date,3223,20131029,fulldatealternatekey,2013-10-29 00:00:00,2013-10-29
dim_date,3224,20131030,fulldatealternatekey,2013-10-30 00:00:00,2013-10-30
dim_date,3225,20131031,fulldatealternatekey,2013-10-31 00:00:00,2013-10-31
dim_date,3226,20131101,fulldatealternatekey,2013-11-01 00:00:00,2013-11-01
dim_date,3227,20131102,fulldatealternatekey,2013-11-02 00:00:00,2013-11-02
dim_date,3228,20131103,fulldatealternatekey,2013-11-03 00:00:00,2013-11-03
dim_date,3229,20131104,fulldatealternatekey,2013-11-04 00:00:00,2013-11-04
dim_date,3230,20131105,fulldatealternatekey,2013-11-05 00:00:00,2013-11-05
dim_date,3231,20131106,fulldatealternatekey,2013-11-06 00:00:00,2013-11-06
dim_date,3232,20131107,fulldatealternatekey,2013-11-07 00:00:00,2013-11-07
dim_date,3233,20131108,fulldatealternatekey,2013-11-08 00:00:00,2013-11-08
dim_date,3234,20131109,fulldatealternatekey,2013-11-09 00:00:00,2013-11-09
dim_date,3235,20131110,fulldatealternatekey,2013-11-10 00:00:00,2013-11-10
dim_date,3236,20131111,fulldatealternatekey,2013-11-11 00:00:00,2013-11-11
dim_date,3237,20131112,fulldatealternatekey,2013-11-12 00:00:00,2013-11-12
dim_date,3238,20131113,fulldatealternatekey,2013-11-13 00:00:00,2013-11-13
dim_date,3239,20131114,fulldatealternatekey,2013-11-14 00:00:00,2013-11-14
dim_date,3240,20131115,fulldatealternatekey,2013-11-15 00:00:00,2013-11-15
dim_date,3241,20131116,fulldatealternatekey,2013-11-16 00:00:00,2013-11-16
dim_date,3242,20131117,fulldatealternatekey,2013-11-17 00:00:00,2013-11-17
dim_date,3243,20131118,fulldatealternatekey,2013-11-18 00:00:00,2013-11-18
dim_date,3244,20131119,fulldatealternatekey,2013-11-19 00:00:00,2013-11-19
dim_date,3245,20131120,fulldatealternatekey,2013-11-20 00:00:00,2013-11-20
dim_date,3246,20131121,fulldatealternatekey,2013-11-21 00:00:00,2013-11-21
dim_date,3247,20131122,fulldatealternatekey,2013-11-22 00:00:00,2013-11-22
dim_date,3248,20131123,fulldatealternatekey,2013-11-23 00:00:00,2013-11-23
dim_date,3249,20131124,fulldatealternatekey,2013-11-24 00:00:00,2013-11-24
dim_date,3250,20131125,fulldatealternatekey,2013-11-25 00:00:00,2013-11-25
dim_date,3251,20131126,fulldatealternatekey,2013-11-26 00:00:00,2013-11-26
dim_date,3252,20131127,fulldatealternatekey,2013-11-27 00:00:00,2013-11-27
dim_date,3253,20131128,fulldatealternatekey,2013-11-28 00:00:00,2013-11-28
dim_date,3254,20131129,fulldatealternatekey,2013-11-29 00:00:00,2013-11-29
dim_date,3255,20131130,fulldatealternatekey,2013-11-30 00:00:00,2013-11-30
dim_date,3256,20131201,fulldatealternatekey,2013-12-01 00:00:00,2013-12-01
dim_date,3257,20131202,fulldatealternatekey,2013-12-02 00:00:00,2013-12-02
dim_date,3258,20131203,fulldatealternatekey,2013-12-03 00:00:00,2013-12-03
dim_date,3259,20131204,fulldatealternatekey,2013-12-04 00:00:00,2013-12-04
dim_date,3260,20131205,fulldatealternatekey,2013-12-05 00:00:00,2013-12-05
dim_date,3261,20131206,fulldatealternatekey,2013-12-06 00:00:00,2013-12-06
dim_date,3262,20131207,fulldatealternatekey,2013-12-07 00:00:00,2013-12-07
dim_date,3263,20131208,fulldatealternatekey,2013-12-08 00:00:00,2013-12-08
dim_date,3264,20131209,fulldatealternatekey,2013-12-09 00:00:00,2013-12-09
dim_date,3265,20131210,fulldatealternatekey,2013-12-10 00:00:00,2013-12-10
dim_date,3266,20131211,fulldatealternatekey,2013-12-11 00:00:00,2013-12-11
dim_date,3267,20131212,fulldatealternatekey,2013-12-12 00:00:00,2013-12-12
dim_date,3268,20131213,fulldatealternatekey,2013-12-13 00:00:00,2013-12-13
dim_date,3269,20131214,fulldatealternatekey,2013-12-14 00:00:00,2013-12-14
dim_date,3270,20131215,fulldatealternatekey,2013-12-15 00:00:00,2013-12-15
dim_date,3271,20131216,fulldatealternatekey,2013-12-16 00:00:00,2013-12-16
dim_date,3272,20131217,fulldatealternatekey,2013-12-17 00:00:00,2013-12-17
dim_date,3273,20131218,fulldatealternatekey,2013-12-18 00:00:00,2013-12-18
dim_date,3274,20131219,fulldatealternatekey,2013-12-19 00:00:00,2013-12-19
dim_date,3275,20131220,fulldatealternatekey,2013-12-20 00:00:00,2013-12-20
dim_date,3276,20131221,fulldatealternatekey,2013-12-21 00:00:00,2013-12-21
dim_date,3277,20131222,fulldatealternatekey,2013-12-22 00:00:00,2013-12-22
dim_date,3278,20131223,fulldatealternatekey,2013-12-23 00:00:00,2013-12-23
dim_date,3279,20131224,fulldatealternatekey,2013-12-24 00:00:00,2013-12-24
dim_date,3280,20131225,fulldatealternatekey,2013-12-25 00:00:00,2013-12-25
dim_date,3281,20131226,fulldatealternatekey,2013-12-26 00:00:00,2013-12-26
dim_date,3282,20131227,fulldatealternatekey,2013-12-27 00:00:00,2013-12-27
dim_date,3283,20131228,fulldatealternatekey,2013-12-28 00:00:00,2013-12-28
dim_date,3284,20131229,fulldatealternatekey,2013-12-29 00:00:00,2013-12-29
dim_date,3285,20131230,fulldatealternatekey,2013-12-30 00:00:00,2013-12-30
dim_date,3286,20131231,fulldatealternatekey,2013-12-31 00:00:00,2013-12-31
dim_date,3287,20140101,fulldatealternatekey,2014-01-01 00:00:00,2014-01-01
dim_date,3288,20140102,fulldatealternatekey,2014-01-02 00:00:00,2014-01-02
dim_date,3289,20140103,fulldatealternatekey,2014-01-03 00:00:00,2014-01-03
dim_date,3290,20140104,fulldatealternatekey,2014-01-04 00:00:00,2014-01-04
dim_date,3291,20140105,fulldatealternatekey,2014-01-05 00:00:00,2014-01-05
dim_date,3292,20140106,fulldatealternatekey,2014-01-06 00:00:00,2014-01-06
dim_date,3293,20140107,fulldatealternatekey,2014-01-07 00:00:00,2014-01-07
dim_date,3294,20140108,fulldatealternatekey,2014-01-08 00:00:00,2014-01-08
dim_date,3295,20140109,fulldatealternatekey,2014-01-09 00:00:00,2014-01-09
dim_date,3296,20140110,fulldatealternatekey,2014-01-10 00:00:00,2014-01-10
dim_date,3297,20140111,fulldatealternatekey,2014-01-11 00:00:00,2014-01-11
dim_date,3298,20140112,fulldatealternatekey,2014-01-12 00:00:00,2014-01-12
dim_date,3299,20140113,fulldatealternatekey,2014-01-13 00:00:00,2014-01-13
dim_date,3300,20140114,fulldatealternatekey,2014-01-14 00:00:00,2014-01-14
dim_date,3301,20140115,fulldatealternatekey,2014-01-15 00:00:00,2014-01-15
dim_date,3302,20140116,fulldatealternatekey,2014-01-16 00:00:00,2014-01-16
dim_date,3303,20140117,fulldatealternatekey,2014-01-17 00:00:00,2014-01-17
dim_date,3304,20140118,fulldatealternatekey,2014-01-18 00:00:00,2014-01-18
dim_date,3305,20140119,fulldatealternatekey,2014-01-19 00:00:00,2014-01-19
dim_date,3306,20140120,fulldatealternatekey,2014-01-20 00:00:00,2014-01-20
dim_date,3307,20140121,fulldatealternatekey,2014-01-21 00:00:00,2014-01-21
dim_date,3308,20140122,fulldatealternatekey,2014-01-22 00:00:00,2014-01-22
dim_date,3309,20140123,fulldatealternatekey,2014-01-23 00:00:00,2014-01-23
dim_date,3310,20140124,fulldatealternatekey,2014-01-24 00:00:00,2014-01-24
dim_date,3311,20140125,fulldatealternatekey,2014-01-25 00:00:00,2014-01-25
dim_date,3312,20140126,fulldatealternatekey,2014-01-26 00:00:00,2014-01-26
dim_date,3313,20140127,fulldatealternatekey,2014-01-27 00:00:00,2014-01-27
dim_date,3314,20140128,fulldatealternatekey,2014-01-28 00:00:00,2014-01-28
dim_date,3315,20140129,fulldatealternatekey,2014-01-29 00:00:00,2014-01-29
dim_date,3316,20140130,fulldatealternatekey,2014-01-30 00:00:00,2014-01-30
dim_date,3317,20140131,fulldatealternatekey,2014-01-31 00:00:00,2014-01-31
dim_date,3318,20140201,fulldatealternatekey,2014-02-01 00:00:00,2014-02-01
dim_date,3319,20140202,fulldatealternatekey,2014-02-02 00:00:00,2014-02-02
dim_date,3320,20140203,fulldatealternatekey,2014-02-03 00:00:00,2014-02-03
dim_date,3321,20140204,fulldatealternatekey,2014-02-04 00:00:00,2014-02-04
dim_date,3322,20140205,fulldatealternatekey,2014-02-05 00:00:00,2014-02-05
dim_date,3323,20140206,fulldatealternatekey,2014-02-06 00:00:00,2014-02-06
dim_date,3324,20140207,fulldatealternatekey,2014-02-07 00:00:00,2014-02-07
dim_date,3325,20140208,fulldatealternatekey,2014-02-08 00:00:00,2014-02-08
dim_date,3326,20140209,fulldatealternatekey,2014-02-09 00:00:00,2014-02-09
dim_date,3327,20140210,fulldatealternatekey,2014-02-10 00:00:00,2014-02-10
dim_date,3328,20140211,fulldatealternatekey,2014-02-11 00:00:00,2014-02-11
dim_date,3329,20140212,fulldatealternatekey,2014-02-12 00:00:00,2014-02-12
dim_date,3330,20140213,fulldatealternatekey,2014-02-13 00:00:00,2014-02-13
dim_date,3331,20140214,fulldatealternatekey,2014-02-14 00:00:00,2014-02-14
dim_date,3332,20140215,fulldatealternatekey,2014-02-15 00:00:00,2014-02-15
dim_date,3333,20140216,fulldatealternatekey,2014-02-16 00:00:00,2014-02-16
dim_date,3334,20140217,fulldatealternatekey,2014-02-17 00:00:00,2014-02-17
dim_date,3335,20140218,fulldatealternatekey,2014-02-18 00:00:00,2014-02-18
dim_date,3336,20140219,fulldatealternatekey,2014-02-19 00:00:00,2014-02-19
dim_date,3337,20140220,fulldatealternatekey,2014-02-20 00:00:00,2014-02-20
dim_date,3338,20140221,fulldatealternatekey,2014-02-21 00:00:00,2014-02-21
dim_date,3339,20140222,fulldatealternatekey,2014-02-22 00:00:00,2014-02-22
dim_date,3340,20140223,fulldatealternatekey,2014-02-23 00:00:00,2014-02-23
dim_date,3341,20140224,fulldatealternatekey,2014-02-24 00:00:00,2014-02-24
dim_date,3342,20140225,fulldatealternatekey,2014-02-25 00:00:00,2014-02-25
dim_date,3343,20140226,fulldatealternatekey,2014-02-26 00:00:00,2014-02-26
dim_date,3344,20140227,fulldatealternatekey,2014-02-27 00:00:00,2014-02-27
dim_date,3345,20140228,fulldatealternatekey,2014-02-28 00:00:00,2014-02-28
dim_date,3346,20140301,fulldatealternatekey,2014-03-01 00:00:00,2014-03-01
dim_date,3347,20140302,fulldatealternatekey,2014-03-02 00:00:00,2014-03-02
dim_date,3348,20140303,fulldatealternatekey,2014-03-03 00:00:00,2014-03-03
dim_date,3349,20140304,fulldatealternatekey,2014-03-04 00:00:00,2014-03-04
dim_date,3350,20140305,fulldatealternatekey,2014-03-05 00:00:00,2014-03-05
dim_date,3351,20140306,fulldatealternatekey,2014-03-06 00:00:00,2014-03-06
dim_date,3352,20140307,fulldatealternatekey,2014-03-07 00:00:00,2014-03-07
dim_date,3353,20140308,fulldatealternatekey,2014-03-08 00:00:00,2014-03-08
dim_date,3354,20140309,fulldatealternatekey,2014-03-09 00:00:00,2014-03-09
dim_date,3355,20140310,fulldatealternatekey,2014-03-10 00:00:00,2014-03-10
dim_date,3356,20140311,fulldatealternatekey,2014-03-11 00:00:00,2014-03-11
dim_date,3357,20140312,fulldatealternatekey,2014-03-12 00:00:00,2014-03-12
dim_date,3358,20140313,fulldatealternatekey,2014-03-13 00:00:00,2014-03-13
dim_date,3359,20140314,fulldatealternatekey,2014-03-14 00:00:00,2014-03-14
dim_date,3360,20140315,fulldatealternatekey,2014-03-15 00:00:00,2014-03-15
dim_date,3361,20140316,fulldatealternatekey,2014-03-16 00:00:00,2014-03-16
dim_date,3362,20140317,fulldatealternatekey,2014-03-17 00:00:00,2014-03-17
dim_date,3363,20140318,fulldatealternatekey,2014-03-18 00:00:00,2014-03-18
dim_date,3364,20140319,fulldatealternatekey,2014-03-19 00:00:00,2014-03-19
dim_date,3365,20140320,fulldatealternatekey,2014-03-20 00:00:00,2014-03-20
dim_date,3366,20140321,fulldatealternatekey,2014-03-21 00:00:00,2014-03-21
dim_date,3367,20140322,fulldatealternatekey,2014-03-22 00:00:00,2014-03-22
dim_date,3368,20140323,fulldatealternatekey,2014-03-23 00:00:00,2014-03-23
dim_date,3369,20140324,fulldatealternatekey,2014-03-24 00:00:00,2014-03-24
dim_date,3370,20140325,fulldatealternatekey,2014-03-25 00:00:00,2014-03-25
dim_date,3371,20140326,fulldatealternatekey,2014-03-26 00:00:00,2014-03-26
dim_date,3372,20140327,fulldatealternatekey,2014-03-27 00:00:00,2014-03-27
dim_date,3373,20140328,fulldatealternatekey,2014-03-28 00:00:00,2014-03-28
dim_date,3374,20140329,fulldatealternatekey,2014-03-29 00:00:00,2014-03-29
dim_date,3375,20140330,fulldatealternatekey,2014-03-30 00:00:00,2014-03-30
dim_date,3376,20140331,fulldatealternatekey,2014-03-31 00:00:00,2014-03-31
dim_date,3377,20140401,fulldatealternatekey,2014-04-01 00:00:00,2014-04-01
dim_date,3378,20140402,fulldatealternatekey,2014-04-02 00:00:00,2014-04-02
dim_date,3379,20140403,fulldatealternatekey,2014-04-03 00:00:00,2014-04-03
dim_date,3380,20140404,fulldatealternatekey,2014-04-04 00:00:00,2014-04-04
dim_date,3381,20140405,fulldatealternatekey,2014-04-05 00:00:00,2014-04-05
dim_date,3382,20140406,fulldatealternatekey,2014-04-06 00:00:00,2014-04-06
dim_date,3383,20140407,fulldatealternatekey,2014-04-07 00:00:00,2014-04-07
dim_date,3384,20140408,fulldatealternatekey,2014-04-08 00:00:00,2014-04-08
dim_date,3385,20140409,fulldatealternatekey,2014-04-09 00:00:00,2014-04-09
dim_date,3386,20140410,fulldatealternatekey,2014-04-10 00:00:00,2014-04-10
dim_date,3387,20140411,fulldatealternatekey,2014-04-11 00:00:00,2014-04-11
dim_date,3388,20140412,fulldatealternatekey,2014-04-12 00:00:00,2014-04-12
dim_date,3389,20140413,fulldatealternatekey,2014-04-13 00:00:00,2014-04-13
dim_date,3390,20140414,fulldatealternatekey,2014-04-14 00:00:00,2014-04-14
dim_date,3391,20140415,fulldatealternatekey,2014-04-15 00:00:00,2014-04-15
dim_date,3392,20140416,fulldatealternatekey,2014-04-16 00:00:00,2014-04-16
dim_date,3393,20140417,fulldatealternatekey,2014-04-17 00:00:00,2014-04-17
dim_date,3394,20140418,fulldatealternatekey,2014-04-18 00:00:00,2014-04-18
dim_date,3395,20140419,fulldatealternatekey,2014-04-19 00:00:00,2014-04-19
dim_date,3396,20140420,fulldatealternatekey,2014-04-20 00:00:00,2014-04-20
dim_date,3397,20140421,fulldatealternatekey,2014-04-21 00:00:00,2014-04-21
dim_date,3398,20140422,fulldatealternatekey,2014-04-22 00:00:00,2014-04-22
dim_date,3399,20140423,fulldatealternatekey,2014-04-23 00:00:00,2014-04-23
dim_date,3400,20140424,fulldatealternatekey,2014-04-24 00:00:00,2014-04-24
dim_date,3401,20140425,fulldatealternatekey,2014-04-25 00:00:00,2014-04-25
dim_date,3402,20140426,fulldatealternatekey,2014-04-26 00:00:00,2014-04-26
dim_date,3403,20140427,fulldatealternatekey,2014-04-27 00:00:00,2014-04-27
dim_date,3404,20140428,fulldatealternatekey,2014-04-28 00:00:00,2014-04-28
dim_date,3405,20140429,fulldatealternatekey,2014-04-29 00:00:00,2014-04-29
dim_date,3406,20140430,fulldatealternatekey,2014-04-30 00:00:00,2014-04-30
dim_date,3407,20140501,fulldatealternatekey,2014-05-01 00:00:00,2014-05-01
dim_date,3408,20140502,fulldatealternatekey,2014-05-02 00:00:00,2014-05-02
dim_date,3409,20140503,fulldatealternatekey,2014-05-03 00:00:00,2014-05-03
dim_date,3410,20140504,fulldatealternatekey,2014-05-04 00:00:00,2014-05-04
dim_date,3411,20140505,fulldatealternatekey,2014-05-05 00:00:00,2014-05-05
dim_date,3412,20140506,fulldatealternatekey,2014-05-06 00:00:00,2014-05-06
dim_date,3413,20140507,fulldatealternatekey,2014-05-07 00:00:00,2014-05-07
dim_date,3414,20140508,fulldatealternatekey,2014-05-08 00:00:00,2014-05-08
dim_date,3415,20140509,fulldatealternatekey,2014-05-09 00:00:00,2014-05-09
dim_date,3416,20140510,fulldatealternatekey,2014-05-10 00:00:00,2014-05-10
dim_date,3417,20140511,fulldatealternatekey,2014-05-11 00:00:00,2014-05-11
dim_date,3418,20140512,fulldatealternatekey,2014-05-12 00:00:00,2014-05-12
dim_date,3419,20140513,fulldatealternatekey,2014-05-13 00:00:00,2014-05-13
dim_date,3420,20140514,fulldatealternatekey,2014-05-14 00:00:00,2014-05-14
dim_date,3421,20140515,fulldatealternatekey,2014-05-15 00:00:00,2014-05-15
dim_date,3422,20140516,fulldatealternatekey,2014-05-16 00:00:00,2014-05-16
dim_date,3423,20140517,fulldatealternatekey,2014-05-17 00:00:00,2014-05-17
dim_date,3424,20140518,fulldatealternatekey,2014-05-18 00:00:00,2014-05-18
dim_date,3425,20140519,fulldatealternatekey,2014-05-19 00:00:00,2014-05-19
dim_date,3426,20140520,fulldatealternatekey,2014-05-20 00:00:00,2014-05-20
dim_date,3427,20140521,fulldatealternatekey,2014-05-21 00:00:00,2014-05-21
dim_date,3428,20140522,fulldatealternatekey,2014-05-22 00:00:00,2014-05-22
dim_date,3429,20140523,fulldatealternatekey,2014-05-23 00:00:00,2014-05-23
dim_date,3430,20140524,fulldatealternatekey,2014-05-24 00:00:00,2014-05-24
dim_date,3431,20140525,fulldatealternatekey,2014-05-25 00:00:00,2014-05-25
dim_date,3432,20140526,fulldatealternatekey,2014-05-26 00:00:00,2014-05-26
dim_date,3433,20140527,fulldatealternatekey,2014-05-27 00:00:00,2014-05-27
dim_date,3434,20140528,fulldatealternatekey,2014-05-28 00:00:00,2014-05-28
dim_date,3435,20140529,fulldatealternatekey,2014-05-29 00:00:00,2014-05-29
dim_date,3436,20140530,fulldatealternatekey,2014-05-30 00:00:00,2014-05-30
dim_date,3437,20140531,fulldatealternatekey,2014-05-31 00:00:00,2014-05-31
dim_date,3438,20140601,fulldatealternatekey,2014-06-01 00:00:00,2014-06-01
dim_date,3439,20140602,fulldatealternatekey,2014-06-02 00:00:00,2014-06-02
dim_date,3440,20140603,fulldatealternatekey,2014-06-03 00:00:00,2014-06-03
